decoyID	mean_phylop	max_phylop	fraction_constrained	fraction_constrained_p01	sum_positive_phylop
DLGAP2_1669779_C	1.375931	2.173000	0.620690	0.500000	83.519000
DLGAP2_1678624_C	44.022429	321.616000	0.375000	0.375000	5000.792000
DLGAP2_822188_C	0.939034	2.733000	0.413793	0.258621	68.080000
DMTN_22057960_C	-0.586741	1.972000	0.017241	0.000000	10.311000
DMTN_22066675_P	-0.076796	1.435000	0.040816	0.000000	17.231000
DMTN_22069630_P	-0.653898	1.189000	0.000000	0.000000	3.769000
DMTN_22070070_P	-0.566959	1.163000	0.000000	0.000000	6.134000
DMTN_22073830_C	19.319565	321.616000	0.413043	0.413043	3457.023000
DMTN_22080455_C	0.641000	3.836000	0.327586	0.241379	56.253000
DMTN_22080686_P	-0.481571	1.611000	0.020408	0.000000	11.787000
DMTN_22080865_C	85.732000	321.616000	0.637931	0.637931	11571.032000
DOCK5_25251989_P	-0.354612	1.020000	0.000000	0.000000	9.307000
DOCK5_25275436_C	149.917455	321.616000	0.575758	0.575758	5974.804000
DOCK5_25299380_P	-0.413776	1.255000	0.000000	0.000000	10.878000
DOCK5_25310527_C	5.473839	321.616000	0.553571	0.267857	3869.202000
DOCK5_25325542_C	-4.118815	321.616000	0.277778	0.277778	3857.405000
DOCK5_25340619_P	-0.334061	2.122000	0.040816	0.020408	14.629000
DOCK5_25342502_C	41.665483	321.616000	0.517241	0.517241	5357.715000
DOCK5_25346799_P	-0.547122	-0.427000	0.000000	0.000000	0.000000
DOCK5_25363975_P	-0.029980	1.638000	0.020408	0.000000	20.704000
DOCK5_25366965_C	210.358528	321.616000	0.750000	0.750000	8334.790000
DOCK5_25368245_C	25.610226	321.616000	0.612903	0.612903	4303.280000
DOCK5_25368720_C	43.262873	321.616000	0.345455	0.345455	5576.729000
DOCK5_25377061_P	-0.697224	0.840000	0.000000	0.000000	3.081000
DOCK5_25389227_C	5.824273	321.616000	0.254545	0.254545	3879.525000
DOCK5_25392666_P	-0.246612	1.240000	0.000000	0.000000	13.317000
DOCK5_25392877_C	-5.399442	321.616000	0.302326	0.302326	3829.558000
DOCK5_25394794_P	0.195286	1.960000	0.020408	0.000000	22.093000
DOCK5_25395846_P	0.011551	1.406000	0.061224	0.000000	16.345000
DOCK5_25401061_C	5.278836	321.616000	0.454545	0.454545	3789.477000
DOCK5_25408356_P	-0.102490	1.724000	0.040816	0.000000	16.889000
DPYSL2_26623992_P	0.413224	1.563000	0.061224	0.000000	28.380000
DPYSL2_26627477_P	-0.962449	0.689000	0.000000	0.000000	4.472000
DPYSL2_26644086_C	11.695208	321.616000	0.358491	0.358491	4264.002000
DPYSL2_26652431_C	-26.163143	321.616000	0.244898	0.244898	3545.778000
DUSP26_33597289_C	11.471745	321.616000	0.290909	0.290909	4920.531000
DUSP26_33597352_P	86.244837	321.616000	0.511628	0.511628	6956.899000
DUSP26_33598667_P	-0.176796	1.474000	0.020408	0.000000	12.535000
DUSP26_33599659_C	0.488845	3.288000	0.258621	0.120690	42.868000
EBF2_25861303_C	-23.962977	321.616000	0.250000	0.250000	3221.363000
EBF2_25886749_C	-19.191333	321.616000	0.250000	0.250000	3842.038000
EBF2_25977161_P	0.324388	2.396000	0.224490	0.020408	29.309000
EBF2_26040238_P	-0.666429	0.995000	0.000000	0.000000	5.626000
ELP3_28093228_C	0.623759	3.213000	0.275862	0.258621	56.749000
ELP3_28097023_P	0.080469	1.805000	0.040816	0.000000	19.349000
ELP3_28110433_C	-84.083347	321.616000	0.081633	0.081633	1271.624000
ELP3_28130375_P	-0.163306	1.262000	0.000000	0.000000	13.685000
ELP3_28137886_C	29.983000	321.616000	0.438596	0.438596	5206.791000
ELP3_28157688_P	0.148245	2.027000	0.183673	0.081633	24.944000
ELP3_28158392_P	0.547776	2.172000	0.265306	0.040816	35.507000
ELP3_28158628_C	72.532675	321.616000	0.650000	0.650000	6444.116000
ELP3_28160451_C	37.648709	321.616000	0.418182	0.418182	5130.954000
ELP3_28182551_P	-0.349571	0.685000	0.000000	0.000000	4.110000
ENTPD4_23435386_C	-28.965789	321.616000	0.175439	0.175439	2729.788000
ENTPD4_23436489_P	-0.531265	1.841000	0.020408	0.000000	7.030000
ENTPD4_23436928_C	9.051020	321.616000	0.235294	0.235294	3735.870000
ENTPD4_23449982_P	0.399816	3.277000	0.183673	0.061224	30.650000
ENTPD4_23456179_P	0.048694	2.007000	0.102041	0.040816	21.645000
ENTPD4_23457551_C	0.100362	2.508000	0.103448	0.034483	30.103000
EPHX2_27491304_C	0.568414	3.236000	0.310345	0.137931	51.323000
EPHX2_27501005_C	0.870638	3.112000	0.327586	0.258621	63.512000
EPHX2_27505141_C	101.800343	321.616000	0.457143	0.457143	4121.064000
EPHX2_27511905_C	0.684759	3.489000	0.344828	0.293103	65.854000
EPHX2_27518067_C	1.096414	3.054000	0.396552	0.206897	70.266000
EPHX2_27518415_P	0.062327	1.685000	0.020408	0.000000	18.499000
EPHX2_27538349_P	-0.121510	1.276000	0.000000	0.000000	16.310000
EPHX2_27538687_C	-0.143793	2.503000	0.172414	0.086207	31.910000
EPHX2_27541322_P	-0.844959	1.020000	0.000000	0.000000	4.324000
EPHX2_27542605_P	-0.306857	0.817000	0.000000	0.000000	7.668000
EPHX2_27543658_P	-0.431612	0.962000	0.000000	0.000000	9.709000
EPHX2_27543939_P	-0.508653	0.752000	0.000000	0.000000	5.898000
ERI1_9002201_P	-0.064020	0.876000	0.000000	0.000000	13.599000
ERI1_9002437_C	-0.279914	1.808000	0.034483	0.000000	15.143000
ERI1_9003166_C	0.178741	2.266000	0.224138	0.137931	36.069000
ERI1_9004647_P	-0.007959	0.451000	0.000000	0.000000	13.079000
ERLIN2_37744691_C	13.098036	321.616000	0.321429	0.321429	4483.272000
ERLIN2_37749920_P	-0.255184	1.185000	0.000000	0.000000	10.988000
ESCO2_27775397_P	-0.474388	1.728000	0.020408	0.000000	7.488000
ESCO2_27792806_C	135.141000	321.616000	0.588235	0.588235	5365.881000
EXTL3_28701654_C	0.276966	2.376000	0.034483	0.017241	28.236000
EXTL3_28705241_P	0.424918	2.341000	0.122449	0.061224	31.290000
FAM160B2_22089009_P	-0.205163	0.929000	0.000000	0.000000	8.267000
FAM160B2_22089293_C	0.164259	2.068000	0.068966	0.034483	24.020000
FAM160B2_22090252_P	-0.002653	1.491000	0.081633	0.000000	20.474000
FAM160B2_22092555_P	-0.233449	0.567000	0.000000	0.000000	9.072000
FAM160B2_22094513_C	24.943468	321.616000	0.446809	0.446809	4294.593000
FAM160B2_22096400_P	36.555512	321.616000	0.348837	0.348837	4737.765000
FAM160B2_22098305_C	0.323259	3.896000	0.310345	0.137931	47.253000
FAM160B2_22101846_C	61.267111	321.616000	0.407407	0.407407	5404.938000
FAM160B2_22102310_C	53.178643	321.616000	0.339286	0.339286	5379.784000
FAM86B2_12427144_P	-0.115347	1.108000	0.000000	0.000000	13.093000
FAM86B2_12427651_C	11.395415	321.616000	0.390244	0.390244	5022.639000
FAM86B2_12427984_P	-0.270122	1.157000	0.000000	0.000000	10.222000
FBXO16_28438228_P	-0.887898	-0.633000	0.000000	0.000000	0.000000
FBXO16_28483342_C	-46.529708	321.616000	0.354167	0.354167	5349.305000
FBXO25_413208_C	0.437776	3.161000	0.241379	0.137931	41.098000
FBXO25_442558_P	-0.682735	-0.380000	0.000000	0.000000	0.000000
FBXO25_463145_C	34.718000	321.616000	0.315789	0.315789	5119.069000
FBXO25_468318_P	-0.620980	1.387000	0.020408	0.000000	5.182000
FDFT1_11802758_P	-0.545163	1.039000	0.000000	0.000000	6.117000
FDFT1_11802926_C	149.170824	321.616000	0.735294	0.735294	7476.191000
FDFT1_11808886_C	77.940587	321.616000	0.586957	0.586957	6211.164000
FDFT1_11809071_P	0.452469	3.059000	0.102041	0.020408	30.729000
FDFT1_11830415_C	39.879511	321.616000	0.644444	0.644444	4725.028000
FDFT1_11836462_P	0.071122	0.379000	0.000000	0.000000	13.644000
FGF20_16995649_C	-10.353000	321.616000	0.236364	0.236364	3439.962000
FGF20_16995723_P	52.344707	321.616000	0.536585	0.536585	6981.610000
FGFR1_38414380_P	-11.618682	11.811000	0.318182	0.318182	162.226000
FGFR1_38418620_P	-0.123694	1.146000	0.000000	0.000000	12.353000
FGFR1_38426116_C	19.780692	321.616000	0.435897	0.435897	4511.304000
FGFR1_38457350_C	1.235431	4.675000	0.413793	0.362069	89.898000
FGFR1_38466013_P	0.399367	1.498000	0.102041	0.000000	29.347000
FGFR1_38467975_C	0.706224	2.120000	0.172414	0.051724	45.853000
FGL1_17868910_C	24.157346	321.616000	0.230769	0.230769	3743.678000
FGL1_17870452_P	0.190224	1.287000	0.000000	0.000000	24.691000
FGL1_17874306_P	56.651559	319.100000	0.235294	0.235294	2503.805000
FGL1_17885073_P	-0.135061	0.989000	0.000000	0.000000	8.810000
FGL1_17885486_C	0.195034	2.934000	0.155172	0.103448	33.696000
FGL1_17895219_C	-0.062017	1.272000	0.000000	0.000000	15.522000
FNTA_43056541_C	1.240190	3.391000	0.534483	0.293103	83.982000
FNTA_43056989_P	-0.141286	1.154000	0.000000	0.000000	15.174000
FNTA_43059172_C	-63.837980	321.616000	0.235294	0.235294	3758.440000
FNTA_43077027_P	-0.212265	1.574000	0.020408	0.000000	11.483000
FNTA_43077121_P	80.989235	319.100000	0.558824	0.558824	4708.288000
FNTA_43077359_C	41.193939	321.616000	0.545455	0.545455	4738.450000
FZD3_28494338_C	0.074569	2.313000	0.034483	0.017241	22.468000
FZD3_28534224_P	-0.463490	1.013000	0.000000	0.000000	8.607000
GINS4_41536204_P	0.045571	2.167000	0.102041	0.020408	20.191000
GINS4_41536441_C	76.174279	321.616000	0.302326	0.302326	3832.254000
GPAT4_41578273_C	-0.414379	1.604000	0.017241	0.000000	11.766000
GPAT4_41588573_P	-0.004653	1.452000	0.040816	0.000000	15.437000
GPAT4_41591657_P	-1.052755	-0.930000	0.000000	0.000000	0.000000
GPAT4_41609273_P	0.045347	1.591000	0.061224	0.000000	17.930000
GPAT4_41614436_C	-7.181737	321.616000	0.333333	0.333333	3843.164000
GPAT4_41614665_P	-0.518673	1.060000	0.000000	0.000000	5.603000
GPAT4_41615043_C	3.854622	321.616000	0.400000	0.400000	3863.285000
GPAT4_41618807_C	-18.986821	321.616000	0.410256	0.410256	3902.835000
HGSNAT_43140609_C	-0.291172	1.175000	0.000000	0.000000	12.189000
HGSNAT_43147058_C	0.850845	3.323000	0.379310	0.275862	69.392000
HGSNAT_43182416_P	-0.358347	0.609000	0.000000	0.000000	7.917000
HMBOX1_28891785_C	0.842103	2.701000	0.241379	0.103448	54.491000
HMBOX1_28895879_P	0.424633	2.088000	0.163265	0.020408	30.269000
HMBOX1_29009177_C	103.785552	321.616000	0.448276	0.448276	4138.917000
HMBOX1_29022682_P	0.172082	0.832000	0.000000	0.000000	20.208000
HMBOX1_29047448_C	211.754921	321.616000	0.789474	0.789474	9344.618000
HMBOX1_29049300_P	3.835082	4.406000	0.979592	0.918367	187.919000
HOOK3_42897183_C	0.819190	3.149000	0.379310	0.120690	61.702000
HOOK3_42908663_P	-0.140612	0.404000	0.000000	0.000000	10.504000
HOOK3_42956973_P	0.358918	1.898000	0.020408	0.000000	26.204000
HOOK3_42997632_C	-116.465196	321.616000	0.260870	0.260870	3374.003000
HOOK3_43007456_P	-0.024490	1.353000	0.020408	0.000000	15.368000
HOOK3_43007924_C	54.869140	321.616000	0.480000	0.480000	6197.972000
HTRA4_38975125_C	-4.684300	321.616000	0.400000	0.400000	3223.665000
HTRA4_38976630_P	-12.652625	321.616000	0.375000	0.375000	4585.620000
IKBKB_42271464_C	0.415638	3.025000	0.224138	0.103448	43.079000
IKBKB_42290445_P	-0.216878	1.532000	0.020408	0.000000	11.803000
IKBKB_42320839_C	100.061512	321.616000	0.634146	0.634146	4847.197000
IKBKB_42322148_C	10.918094	321.616000	0.245283	0.245283	3867.434000
IKBKB_42325724_P	-0.304776	1.802000	0.020408	0.000000	11.001000
IKBKB_42328861_P	-0.179653	1.671000	0.040816	0.000000	12.255000
INTS10_19817661_C	-61.292547	321.616000	0.339623	0.339623	2754.975000
INTS10_19818135_P	-0.411184	0.816000	0.000000	0.000000	7.036000
INTS10_19818337_C	118.882097	321.616000	0.580645	0.580645	4798.151000
INTS10_19820274_P	0.065653	2.759000	0.020408	0.020408	17.782000
INTS10_19820775_P	-0.131306	1.297000	0.000000	0.000000	12.780000
INTS10_19823436_C	31.688639	321.616000	0.527778	0.527778	4245.297000
INTS10_19823980_P	-44.192913	321.616000	0.347826	0.347826	4520.176000
INTS10_19844233_C	-95.397621	321.616000	0.344828	0.344828	2916.826000
INTS9_28796920_P	0.021694	1.659000	0.020408	0.000000	17.573000
INTS9_28805092_P	-0.193918	0.711000	0.000000	0.000000	11.376000
INTS9_28859430_C	63.181167	321.616000	0.333333	0.333333	5616.638000
INTS9_28889868_C	1.138259	3.284000	0.482759	0.189655	72.420000
KAT6A_41937111_P	-0.205327	1.193000	0.000000	0.000000	12.845000
KAT6A_42045878_P	-1.019143	-0.630000	0.000000	0.000000	0.000000
KAT6A_42048372_C	-35.663833	321.616000	0.203704	0.203704	3451.284000
KAT6A_42051895_C	0.141379	1.418000	0.034483	0.000000	23.343000
KCNU1_36784600_C	0.428931	2.092000	0.189655	0.086207	37.278000
KCNU1_36808505_P	-0.393041	1.122000	0.000000	0.000000	8.999000
KCNU1_36815682_C	115.300000	321.616000	0.500000	0.500000	6994.217000
KCNU1_36834863_C	81.464582	321.616000	0.436364	0.436364	6398.152000
KCNU1_36840865_P	-0.213122	1.285000	0.000000	0.000000	9.838000
KCNU1_36845664_C	133.564500	321.801000	0.706897	0.706897	12602.373000
KCNU1_36868819_P	0.074878	1.987000	0.061224	0.000000	19.150000
KCNU1_36922489_P	1.003143	3.821000	0.387755	0.224490	58.145000
KCNU1_36931140_C	0.510776	3.381000	0.224138	0.155172	47.527000
KCNU1_36932301_P	-0.191306	2.294000	0.061224	0.020408	14.438000
KIF13B_29092739_C	9.698125	321.616000	0.354167	0.354167	5356.316000
KIF13B_29109428_C	80.536477	321.616000	0.318182	0.318182	4415.842000
KIF13B_29109724_P	-0.024898	2.052000	0.020408	0.020408	12.835000
KIF13B_29116825_C	-89.922760	321.616000	0.320000	0.320000	2545.750000
KIF13B_29119314_P	0.405204	2.856000	0.122449	0.081633	30.491000
KIF13B_29126793_P	1.371245	2.987000	0.551020	0.387755	72.862000
KIF13B_29142458_P	0.012204	0.938000	0.000000	0.000000	13.829000
KIF13B_29146204_P	-0.122816	1.089000	0.000000	0.000000	14.497000
KIF13B_29155720_C	27.257804	321.616000	0.250000	0.250000	4393.666000
KIF13B_29188509_C	4.655339	321.616000	0.285714	0.285714	4128.736000
LONRF1_12735032_P	-0.060367	1.519000	0.040816	0.000000	15.745000
LONRF1_12735490_P	73.391324	321.625000	0.617647	0.617647	6553.490000
LONRF1_12736695_C	36.365000	321.616000	0.314815	0.314815	5395.983000
LONRF1_12754694_C	174.010326	321.616000	0.608696	0.608696	8758.720000
LPL_19945911_P	0.469653	1.944000	0.102041	0.000000	29.093000
LPL_19948069_P	0.084102	1.452000	0.040816	0.000000	18.029000
LPL_19948335_C	17.387947	321.616000	0.280702	0.263158	4292.887000
LPL_19961078_C	28.864111	321.616000	0.388889	0.388889	4443.364000
LSM1_38165086_P	-0.208939	0.884000	0.000000	0.000000	9.634000
LSM1_38176269_C	-129.660279	321.616000	0.209302	0.209302	2850.090000
MAK16_33487700_P	0.017286	0.414000	0.000000	0.000000	13.662000
MAK16_33488074_P	-0.075959	0.495000	0.000000	0.000000	11.880000
MAK16_33488422_C	95.040191	321.616000	0.468085	0.468085	6576.401000
MAK16_33496736_C	55.612420	321.616000	0.540000	0.540000	4214.238000
MCPH1_6472450_P	-0.778020	-0.340000	0.000000	0.000000	0.000000
MCPH1_6477626_C	-27.352000	321.616000	0.421053	0.421053	4582.165000
MCPH1_6495219_P	-0.264571	1.247000	0.000000	0.000000	10.653000
MCPH1_6499924_C	42.865923	321.616000	0.326923	0.326923	5412.240000
MICU3_17027655_C	0.814431	3.081000	0.310345	0.155172	61.453000
MICU3_17036697_P	-1.897000	-1.897000	0.000000	0.000000	0.000000
MICU3_17052163_P	0.118959	1.320000	0.040816	0.000000	17.030000
MICU3_17102308_P	-0.098163	1.968000	0.020408	0.000000	16.158000
MICU3_17104486_C	-51.190347	321.616000	0.489796	0.489796	4108.396000
MICU3_17114196_C	123.285758	321.616000	0.636364	0.636364	6012.324000
MSR1_16143552_C	0.495397	3.161000	0.275862	0.224138	50.253000
MSR1_16151777_P	-0.283939	1.842000	0.020408	0.000000	10.838000
MSR1_16177880_C	0.521776	3.347000	0.258621	0.137931	50.864000
MSR1_16184923_P	-0.239306	1.039000	0.000000	0.000000	12.758000
MTMR7_17304373_C	-5.292222	319.100000	0.240741	0.240741	3360.530000
MTMR7_17309271_C	6.505091	321.616000	0.272727	0.272727	4745.144000
MTMR7_17371845_P	-0.403612	1.096000	0.000000	0.000000	5.065000
MTMR7_17379668_P	0.218796	2.300000	0.102041	0.020408	25.568000
MTMR9_11288033_P	-1.616571	-1.379000	0.000000	0.000000	0.000000
MTMR9_11295297_C	21.002558	321.616000	0.403846	0.403846	4823.822000
MTMR9_11316888_C	31.239019	321.616000	0.566038	0.566038	4552.872000
MTMR9_11320254_P	0.014796	2.109000	0.122449	0.020408	20.525000
MTUS1_17653180_C	78.907000	321.616000	0.415094	0.415094	6810.067000
MTUS1_17653761_P	-0.304449	0.815000	0.000000	0.000000	8.889000
MTUS1_17654555_C	62.408862	321.801000	0.603448	0.603448	10901.294000
MTUS1_17670474_P	-0.079776	1.807000	0.081633	0.000000	16.743000
MYOM2_2079937_P	-0.725020	0.963000	0.000000	0.000000	5.664000
MYOM2_2085385_C	13.536909	321.616000	0.272727	0.272727	4466.662000
MYOM2_2098672_P	-0.554939	0.534000	0.000000	0.000000	5.408000
MYOM2_2116270_C	109.230750	321.616000	0.500000	0.500000	4759.385000
MYOM2_2143304_P	-0.453163	0.623000	0.000000	0.000000	5.695000
MYOM2_2143451_C	69.048089	321.616000	0.357143	0.357143	6038.466000
NEIL2_11771580_C	0.658931	4.011000	0.327586	0.275862	67.575000
NEIL2_11780296_P	-0.030531	1.554000	0.040816	0.000000	14.313000
NKX2-6_23705109_P	-0.896388	0.874000	0.000000	0.000000	3.456000
NKX2-6_23706319_C	87.247687	317.960000	0.531250	0.531250	5284.234000
NPM2_22025301_C	0.061172	3.387000	0.172414	0.034483	31.073000
NPM2_22033715_P	-0.298796	1.440000	0.020408	0.000000	12.358000
NSD3_38289387_C	11.855300	321.616000	0.300000	0.300000	4676.579000
NSD3_38290853_P	47.716000	319.100000	0.333333	0.333333	4073.116000
NSD3_38295790_C	-59.646943	321.616000	0.264151	0.264151	3250.686000
NSD3_38315906_C	48.091487	321.616000	0.333333	0.333333	2347.899000
NSD3_38318889_C	-3.921750	321.616000	0.326923	0.326923	4781.772000
NSD3_38331517_P	-109.023761	321.616000	0.282609	0.282609	3444.217000
NSD3_38331770_P	0.190531	1.814000	0.183673	0.000000	22.776000
NSD3_38357721_P	0.298673	2.214000	0.122449	0.081633	27.106000
NSD3_38368729_P	0.865245	2.877000	0.346939	0.244898	50.643000
NSD3_38381793_C	1.287897	3.167000	0.465517	0.206897	77.387000
NUGGC_28029623_P	-0.442469	0.840000	0.000000	0.000000	5.640000
NUGGC_28032897_P	-0.968449	-0.630000	0.000000	0.000000	0.000000
NUGGC_28058252_C	1.264672	3.437000	0.448276	0.293103	81.094000
NUGGC_28069794_P	-0.195939	1.186000	0.000000	0.000000	10.387000
NUGGC_28074362_C	0.255810	2.980000	0.155172	0.137931	33.653000
NUGGC_28083769_C	0.529069	2.746000	0.206897	0.034483	40.233000
PBK_27833231_P	-0.092571	1.323000	0.040816	0.000000	11.552000
PBK_27837646_C	-0.438000	1.802000	0.034483	0.000000	12.799000
PCM1_17928769_P	-0.541306	-0.323000	0.000000	0.000000	0.000000
PCM1_17939004_C	107.508182	321.616000	0.613636	0.477273	4783.278000
PCM1_17960160_C	39.972234	321.616000	0.404255	0.404255	5964.474000
PCM1_17963563_P	0.221327	2.073000	0.061224	0.020408	23.506000
PCM1_17969576_P	119.730341	321.616000	0.568182	0.568182	7894.316000
PCM1_17974836_P	0.122551	1.210000	0.000000	0.000000	18.314000
PCM1_17984855_P	-0.189102	2.039000	0.040816	0.020408	14.579000
PCM1_17985698_P	146.966837	321.801000	0.734694	0.734694	11383.272000
PCM1_17989974_C	-39.080460	321.616000	0.280000	0.280000	3177.398000
PCM1_18009739_C	66.471981	321.616000	0.461538	0.461538	6935.150000
PCM1_18011822_C	21.384000	319.100000	0.566667	0.566667	4116.380000
PCM1_18025448_C	39.619089	321.616000	0.466667	0.466667	6640.344000
PDGFRL_17576751_C	-0.480776	1.906000	0.017241	0.000000	10.033000
PDGFRL_17577027_P	-0.291347	1.931000	0.142857	0.000000	17.990000
PINX1_10771692_P	-0.373551	1.637000	0.020408	0.000000	12.652000
PINX1_10833780_P	-0.319735	1.004000	0.000000	0.000000	7.293000
PINX1_10834660_C	195.985000	321.616000	0.838710	0.838710	7367.068000
PINX1_10839732_C	18.692741	321.801000	0.534483	0.534483	9664.266000
PIWIL2_22275393_C	-0.540879	0.984000	0.000000	0.000000	9.684000
PIWIL2_22277368_P	-0.176735	2.179000	0.081633	0.020408	15.975000
PIWIL2_22287305_P	0.021939	1.694000	0.040816	0.000000	19.939000
PIWIL2_22289922_C	109.376435	321.616000	0.391304	0.391304	5669.788000
PIWIL2_22308068_C	65.687396	321.616000	0.583333	0.583333	4314.048000
PIWIL2_22314825_P	-0.306367	0.923000	0.000000	0.000000	9.787000
PLEKHA2_38901440_C	0.191724	2.373000	0.137931	0.017241	27.858000
PLEKHA2_38943561_P	-0.072490	1.176000	0.000000	0.000000	13.503000
PLEKHA2_38950985_C	41.812103	321.801000	0.568966	0.568966	10340.589000
PLEKHA2_38968404_P	0.246224	2.943000	0.122449	0.081633	26.421000
POLB_42352860_P	-0.489980	0.602000	0.000000	0.000000	4.816000
POLB_42361360_C	28.104309	321.616000	0.272727	0.272727	4725.568000
POLB_42369330_C	7.764000	321.616000	0.525000	0.525000	5007.511000
POLB_42369597_P	-0.183163	1.198000	0.000000	0.000000	11.418000
PPP2CB_30791473_P	-0.112469	1.559000	0.020408	0.000000	14.801000
PPP2CB_30812314_C	-2.820655	321.801000	0.500000	0.500000	9091.979000
PPP2R2A_26293735_C	51.317625	321.616000	0.458333	0.458333	6290.612000
PPP2R2A_26330700_P	0.072082	1.267000	0.000000	0.000000	21.292000
PPP2R2A_26363885_C	47.227463	321.616000	0.333333	0.333333	5673.500000
PPP2R2A_26367390_P	-0.320000	1.014000	0.000000	0.000000	9.960000
PRAG1_8353305_P	-0.776633	-0.417000	0.000000	0.000000	0.000000
PRAG1_8381412_C	53.553426	321.616000	0.388889	0.388889	6622.622000
PROSC_37762753_C	70.487122	321.616000	0.612245	0.612245	7248.506000
PROSC_37775805_P	-0.058878	1.350000	0.081633	0.000000	17.200000
PSD3_18600358_C	98.957222	321.616000	0.407407	0.407407	3446.483000
PSD3_18655636_C	2.317069	4.141000	0.655172	0.586207	138.290000
PSD3_18662752_P	-0.120816	1.378000	0.020408	0.000000	11.920000
PSD3_18870571_P	-0.083184	0.418000	0.000000	0.000000	11.704000
RBPMS_30474851_C	-22.505962	321.616000	0.230769	0.230769	674.031000
RBPMS_30559611_P	0.062469	1.734000	0.020408	0.000000	18.102000
RP11-14I17.2_26422482_P	-0.226265	1.030000	0.000000	0.000000	11.366000
RP11-14I17.2_26422844_C	-0.120224	0.558000	0.000000	0.000000	12.834000
