MAF_file	mean_phylop	max_phylop	fraction_constrained	fraction_constrained_p01	sum_positive_phylop	decoy_id_clean
CLCN1_143343410	-0.137755	1.304000	0.020408	0.000000	12.738000	CLCN1_143343410
CLCN1_143344343	0.167633	1.644000	0.020408	0.000000	19.769000	CLCN1_143344343
CLCN1_143348882	-0.447918	1.405000	0.020408	0.000000	8.263000	CLCN1_143348882
CLEC2L_139543839	-0.339224	1.821000	0.020408	0.000000	10.182000	CLEC2L_139543839
CLEC5A_141934413	-0.137265	1.166000	0.000000	0.000000	12.930000	CLEC5A_141934413
CNOT4_135420316	-0.066816	1.189000	0.000000	0.000000	12.281000	CNOT4_135420316
CNPY1_155505225	-0.446327	1.999000	0.061224	0.000000	12.200000	CNPY1_155505225
CNTNAP2_147124367	-0.309327	0.916000	0.000000	0.000000	10.303000	CNTNAP2_147124367
CNTNAP2_147124373	-0.643000	-0.501000	0.000000	0.000000	0.000000	CNTNAP2_147124373
CPA2_130268005	0.415816	2.409000	0.102041	0.020408	30.246000	CPA2_130268005
CPA2_130271163	-0.188980	0.861000	0.000000	0.000000	11.433000	CPA2_130271163
CPA2_130275784	0.595490	2.920000	0.204082	0.061224	35.712000	CPA2_130275784
CPA2_130280117	0.063000	2.596000	0.061224	0.020408	21.935000	CPA2_130280117
CPA4_130296192	0.004898	2.156000	0.040816	0.020408	19.347000	CPA4_130296192
CPA4_130296199	-0.277000	1.383000	0.166667	0.000000	2.339000	CPA4_130296199
CPA5_130346302	0.126204	2.145000	0.040816	0.020408	20.593000	CPA5_130346302
CPA5_130347284	-0.264653	1.141000	0.000000	0.000000	9.164000	CPA5_130347284
CPA5_130347289	0.773250	1.441000	0.250000	0.000000	3.093000	CPA5_130347289
CPED1_121099853	-0.253306	1.222000	0.000000	0.000000	12.005000	CPED1_121099853
CPED1_121111497	0.060776	1.366000	0.163265	0.000000	20.982000	CPED1_121111497
CPED1_121126617	-0.560327	1.333000	0.020408	0.000000	6.156000	CPED1_121126617
CPED1_121129993	0.094265	1.957000	0.102041	0.000000	22.617000	CPED1_121129993
CPED1_121129996	-0.389000	-0.321000	0.000000	0.000000	0.000000	CPED1_121129996
CPED1_121132519	-0.116959	1.126000	0.000000	0.000000	15.953000	CPED1_121132519
CPED1_121134631	-0.728020	-0.441000	0.000000	0.000000	0.000000	CPED1_121134631
CPED1_121138345	0.572735	3.146000	0.204082	0.102041	39.947000	CPED1_121138345
CPED1_121228489	-0.986490	-0.630000	0.000000	0.000000	0.000000	CPED1_121228489
CPED1_121238095	0.405755	2.507000	0.102041	0.020408	27.965000	CPED1_121238095
CPED1_121276145	0.131163	2.518000	0.081633	0.020408	23.920000	CPED1_121276145
CPSF4_99444687	0.038082	1.337000	0.020408	0.000000	15.184000	CPSF4_99444687
CPSF4_99453373	-0.275653	2.627000	0.020408	0.020408	14.393000	CPSF4_99453373
CPSF4_99453375	0.862000	0.862000	0.000000	0.000000	0.862000	CPSF4_99453375
CPSF4_99454388	-0.407837	0.965000	0.000000	0.000000	8.644000	CPSF4_99454388
CREB3L2_137882082	-0.558776	0.888000	0.000000	0.000000	8.332000	CREB3L2_137882082
CREB3L2_137908540	-0.643755	0.789000	0.000000	0.000000	5.089000	CREB3L2_137908540
CTTNBP2_117734149	-0.189939	1.698000	0.040816	0.000000	14.616000	CTTNBP2_117734149
CUL1_148785793	-0.995735	1.023000	0.000000	0.000000	4.998000	CUL1_148785793
CUL1_148797133	-0.598245	1.429000	0.040816	0.000000	9.530000	CUL1_148797133
CUL1_148798159	-0.875735	0.397000	0.000000	0.000000	1.588000	CUL1_148798159
CUL1_148799159	-0.766490	0.614000	0.000000	0.000000	2.497000	CUL1_148799159
CUX1_101937623	-0.262367	0.386000	0.000000	0.000000	8.878000	CUX1_101937623
CUX1_102099080	0.064878	1.613000	0.020408	0.000000	15.797000	CUX1_102099080
CUX1_102105981	-0.072714	1.550000	0.020408	0.000000	14.152000	CUX1_102105981
CUX1_102173742	0.946286	2.624000	0.265306	0.102041	52.079000	CUX1_102173742
CUX1_102279939	0.053429	1.953000	0.040816	0.000000	16.184000	CUX1_102279939
CYP3A43_99846625	-0.432102	0.748000	0.000000	0.000000	8.160000	CYP3A43_99846625
CYP3A43_99852209	-1.411918	-1.378000	0.000000	0.000000	0.000000	CYP3A43_99852209
CYP3A4_99767347	-0.551000	1.003000	0.000000	0.000000	7.086000	CYP3A4_99767347
CYP3A4_99778945	-0.492571	1.512000	0.040816	0.000000	8.940000	CYP3A4_99778945
CYP3A5_99674641	-0.474653	1.230000	0.000000	0.000000	7.603000	CYP3A5_99674641
CYP3A7_99713787	-0.739735	0.599000	0.000000	0.000000	3.584000	CYP3A7_99713787
DENND2A_140544792	4.993104	309.281000	0.062500	0.062500	625.579000	DENND2A_140544792
DENND2A_140547639	-0.135224	1.494000	0.061224	0.000000	14.816000	DENND2A_140547639
DGKI_137467460	-0.243429	1.896000	0.142857	0.000000	15.984000	DGKI_137467460
DGKI_137467466	0.242600	0.893000	0.000000	0.000000	1.907000	DGKI_137467466
DGKI_137577918	-0.184612	2.917000	0.020408	0.020408	11.961000	DGKI_137577918
DGKI_137606564	-0.171224	2.102000	0.102041	0.040816	16.248000	DGKI_137606564
DGKI_137620427	-0.215694	1.064000	0.000000	0.000000	13.013000	DGKI_137620427
DGKI_137620430	0.068000	0.539000	0.000000	0.000000	0.539000	DGKI_137620430
DGKI_137620434	-0.437667	0.344000	0.000000	0.000000	0.344000	DGKI_137620434
DNAJB6_157384062	-0.172612	1.357000	0.040816	0.000000	12.667000	DNAJB6_157384062
DNAJC2_103317598	0.028429	1.479000	0.020408	0.000000	15.939000	DNAJC2_103317598
DOCK4_111729146	-0.476082	0.958000	0.000000	0.000000	7.770000	DOCK4_111729146
DOCK4_111729148	-0.373000	-0.373000	0.000000	0.000000	0.000000	DOCK4_111729148
DOCK4_111746731	-0.045939	3.170000	0.081633	0.040816	19.597000	DOCK4_111746731
DOCK4_111754929	-0.727000	0.671000	0.000000	0.000000	3.070000	DOCK4_111754929
DOCK4_111769056	-0.217673	1.340000	0.122449	0.000000	15.125000	DOCK4_111769056
DOCK4_111787012	0.866796	2.605000	0.306122	0.142857	49.589000	DOCK4_111787012
DOCK4_111845063	-0.243673	2.027000	0.020408	0.020408	12.381000	DOCK4_111845063
DOCK4_111943362	-0.564735	1.900000	0.020408	0.000000	7.304000	DOCK4_111943362
DOCK4_111943366	-0.926667	-0.471000	0.000000	0.000000	0.000000	DOCK4_111943366
DOCK4_111978643	-0.275571	1.217000	0.000000	0.000000	11.884000	DOCK4_111978643
DOCK4_111991088	-0.350184	1.532000	0.020408	0.000000	9.220000	DOCK4_111991088
DOCK4_111991092	0.155000	0.553000	0.000000	0.000000	0.895000	DOCK4_111991092
DOCK4_111996851	-0.253163	1.529000	0.040816	0.000000	11.210000	DOCK4_111996851
DPP6_154880252	-0.646714	0.668000	0.000000	0.000000	4.460000	DPP6_154880252
EFCAB10_105569059	-0.086939	1.684000	0.040816	0.000000	15.875000	EFCAB10_105569059
EPHA1_143392155	-0.401061	0.967000	0.000000	0.000000	9.184000	EPHA1_143392155
EPHA1_143392171	0.289867	1.486000	0.200000	0.000000	8.911000	EPHA1_143392171
EPHB6_142863833	144.776959	321.801000	0.734694	0.734694	11273.071000	EPHB6_142863833
ESYT2_158734659	-0.068265	0.526000	0.000000	0.000000	12.624000	ESYT2_158734659
ESYT2_158734665	-0.406600	-0.305000	0.000000	0.000000	0.000000	ESYT2_158734665
ESYT2_158735861	-0.298000	0.943000	0.000000	0.000000	8.140000	ESYT2_158735861
ESYT2_158735865	-0.339333	0.477000	0.000000	0.000000	0.477000	ESYT2_158735865
ESYT2_158766380	-0.515102	1.172000	0.000000	0.000000	5.826000	ESYT2_158766380
ESYT2_158789916	0.036388	1.671000	0.020408	0.000000	18.651000	ESYT2_158789916
EXOC4_133478822	0.880694	2.775000	0.285714	0.122449	47.950000	EXOC4_133478822
EXOC4_134000410	-0.172204	1.443000	0.061224	0.000000	14.392000	EXOC4_134000410
EZH2_148826078	0.065490	1.705000	0.081633	0.000000	17.575000	EZH2_148826078
FAM180A_135731700	-0.275531	2.678000	0.061224	0.020408	14.262000	FAM180A_135731700
FAM185A_102773260	-0.102102	1.162000	0.000000	0.000000	12.866000	FAM185A_102773260
FAM185A_102773914	-0.768531	-0.447000	0.000000	0.000000	0.000000	FAM185A_102773914
FAM3C_121363387	-0.081918	1.689000	0.020408	0.000000	17.379000	FAM3C_121363387
FBXL13_102965941	0.061061	1.921000	0.040816	0.000000	18.356000	FBXL13_102965941
FBXL13_103028284	-0.058184	1.948000	0.040816	0.000000	17.388000	FBXL13_103028284
FMC1_139344116	0.109367	1.601000	0.020408	0.000000	18.769000	FMC1_139344116
GAL3ST4_100164007	0.189939	1.085000	0.000000	0.000000	19.638000	GAL3ST4_100164007
GALNT11_152102182	-0.078327	1.091000	0.000000	0.000000	15.425000	GALNT11_152102182
GALNTL5_151968622	-0.459531	0.651000	0.000000	0.000000	4.557000	GALNTL5_151968622
GALNTL5_152011349	0.043857	1.161000	0.000000	0.000000	17.118000	GALNTL5_152011349
GIGYF1_100685272	-0.852000	0.955000	0.000000	0.000000	4.360000	GIGYF1_100685272
GIGYF1_100687664	11.821317	309.262000	0.365854	0.365854	1028.683000	GIGYF1_100687664
GIMAP7_150518250	-0.346531	0.739000	0.000000	0.000000	10.348000	GIMAP7_150518250
GIMAP8_150476356	-0.343020	1.503000	0.020408	0.000000	10.897000	GIMAP8_150476356
GIMAP8_150476361	-0.097000	0.495000	0.000000	0.000000	0.990000	GIMAP8_150476361
GIMAP8_150476957	-0.411469	1.339000	0.020408	0.000000	8.609000	GIMAP8_150476957
GNB2_100678008	6.493837	309.319000	0.046512	0.046512	628.562000	GNB2_100678008
GPR22_107473079	0.594612	2.549000	0.306122	0.163265	39.097000	GPR22_107473079
GSTK1_143267100	-0.057184	2.149000	0.040816	0.040816	16.953000	GSTK1_143267100
HBP1_107188701	-0.028776	2.209000	0.081633	0.020408	18.184000	HBP1_107188701
HBP1_107191457	0.032102	1.796000	0.122449	0.000000	22.167000	HBP1_107191457
HIPK2_139616116	-0.113837	1.962000	0.020408	0.000000	16.851000	HIPK2_139616116
HIPK2_139626810	21.277853	319.100000	0.294118	0.294118	1325.117000	HIPK2_139626810
HYAL4_123874122	-0.260061	1.380000	0.040816	0.000000	12.871000	HYAL4_123874122
HYAL4_123874130	0.348429	2.492000	0.285714	0.142857	5.593000	HYAL4_123874130
IFRD1_112459616	-0.030857	1.147000	0.000000	0.000000	12.857000	IFRD1_112459616
IFRD1_112466598	-0.324061	1.665000	0.020408	0.000000	12.991000	IFRD1_112466598
IMPDH1_128400963	43.898526	309.282000	0.394737	0.394737	1965.310000	IMPDH1_128400963
ING3_120958623	-0.292102	0.877000	0.000000	0.000000	9.761000	ING3_120958623
ING3_120966593	-36.350881	319.100000	0.523810	0.523810	733.599000	ING3_120966593
INSIG1_155307345	-0.494918	1.384000	0.020408	0.000000	5.259000	INSIG1_155307345
IQUB_123453504	-0.176551	1.116000	0.000000	0.000000	14.480000	IQUB_123453504
IQUB_123462939	-0.127898	0.970000	0.000000	0.000000	11.982000	IQUB_123462939
IQUB_123510286	0.067694	2.187000	0.061224	0.040816	20.038000	IQUB_123510286
KCNH2_150952255	-0.387469	0.742000	0.000000	0.000000	8.568000	KCNH2_150952255
KCP_128885973	-0.509245	1.176000	0.000000	0.000000	7.308000	KCP_128885973
KCP_128885976	-0.557500	-0.304000	0.000000	0.000000	0.000000	KCP_128885976
KDM7A_140100048	46.096000	319.100000	0.461538	0.461538	4436.735000	KDM7A_140100048
KDM7A_140100052	-0.674000	-0.412000	0.000000	0.000000	0.000000	KDM7A_140100052
KDM7A_140132731	0.152408	2.399000	0.061224	0.020408	22.729000	KDM7A_140132731
KIAA1147_141665394	-0.601918	1.232000	0.000000	0.000000	6.372000	KIAA1147_141665394
KIAA1147_141665396	-2.593000	-2.593000	0.000000	0.000000	0.000000	KIAA1147_141665396
KIAA1147_141665399	-0.768500	-0.510000	0.000000	0.000000	0.000000	KIAA1147_141665399
KIAA1549_138900524	-0.220980	1.532000	0.020408	0.000000	12.274000	KIAA1549_138900524
KLHDC10_130121821	0.259755	2.184000	0.061224	0.020408	24.356000	KLHDC10_130121821
KMT2C_152190131	-0.518959	-0.369000	0.000000	0.000000	0.000000	KMT2C_152190131
KMT2C_152190135	-0.759667	-0.369000	0.000000	0.000000	0.000000	KMT2C_152190135
KMT2C_152249090	-0.064796	2.389000	0.040816	0.020408	18.122000	KMT2C_152249090
KMT2C_152267605	-0.019531	1.093000	0.000000	0.000000	13.132000	KMT2C_152267605
KMT2C_152311492	0.156061	1.700000	0.040816	0.000000	21.516000	KMT2C_152311492
KMT2E_105078784	95.178029	319.100000	0.382353	0.382353	4030.556000	KMT2E_105078784
KMT2E_105089745	-0.022714	1.184000	0.000000	0.000000	12.675000	KMT2E_105089745
KPNA7_99184706	0.042041	1.245000	0.000000	0.000000	17.481000	KPNA7_99184706
KPNA7_99185714	0.164143	1.245000	0.000000	0.000000	20.482000	KPNA7_99185714
KPNA7_99197121	-0.254122	0.725000	0.000000	0.000000	11.659000	KPNA7_99197121
KPNA7_99202356	-0.027265	1.998000	0.020408	0.000000	16.371000	KPNA7_99202356
KRBA1_149724035	-0.643898	0.993000	0.000000	0.000000	8.802000	KRBA1_149724035
KRBA1_149724037	0.827000	0.827000	0.000000	0.000000	0.827000	KRBA1_149724037
LAMB1_107951425	-0.543837	1.077000	0.000000	0.000000	5.344000	LAMB1_107951425
LAMB1_107953809	45.575152	319.100000	0.515152	0.515152	1996.899000	LAMB1_107953809
LAMB1_107953821	-1.162818	0.410000	0.000000	0.000000	0.410000	LAMB1_107953821
LAMB1_107953829	-0.969250	0.684000	0.000000	0.000000	0.684000	LAMB1_107953829
LAMB1_107983385	-0.650184	1.186000	0.000000	0.000000	7.960000	LAMB1_107983385
LAMB4_108029736	-0.094469	1.575000	0.061224	0.000000	15.009000	LAMB4_108029736
LAMB4_108041443	-0.720204	-0.630000	0.000000	0.000000	0.000000	LAMB4_108041443
LAMB4_108079365	-0.064878	1.319000	0.020408	0.000000	15.082000	LAMB4_108079365
LMBR1_156726315	0.332673	1.558000	0.102041	0.000000	25.884000	LMBR1_156726315
LMTK2_98153094	-0.195020	0.956000	0.000000	0.000000	13.202000	LMTK2_98153094
LMTK2_98153096	0.465000	0.465000	0.000000	0.000000	0.465000	LMTK2_98153096
LMTK2_98203474	-0.343837	0.983000	0.000000	0.000000	8.238000	LMTK2_98203474
LRCH4_100581938	16.313625	309.297000	0.406250	0.406250	1052.144000	LRCH4_100581938
LRGUK_134144064	-0.136735	1.500000	0.061224	0.000000	14.370000	LRGUK_134144064
LRGUK_134144069	-0.352400	0.707000	0.000000	0.000000	0.707000	LRGUK_134144069
LRGUK_134192395	-0.208204	1.066000	0.000000	0.000000	11.533000	LRGUK_134192395
LRGUK_134198826	-0.010673	1.572000	0.061224	0.000000	17.045000	LRGUK_134198826
LRGUK_134199554	-0.156184	1.131000	0.000000	0.000000	10.924000	LRGUK_134199554
LRWD1_102467301	-0.201204	1.263000	0.000000	0.000000	12.442000	LRWD1_102467301
LSM8_118187320	0.381612	2.601000	0.122449	0.040816	34.413000	LSM8_118187320
LSMEM1_112488404	-0.312204	1.357000	0.040816	0.000000	13.459000	LSMEM1_112488404
LUC7L2_139360507	1.279735	3.160000	0.510204	0.244898	68.837000	LUC7L2_139360507
LUC7L2_139360526	1.285167	2.263000	0.722222	0.222222	24.379000	LUC7L2_139360526
LUC7L2_139365317	0.161367	2.112000	0.061224	0.020408	21.605000	LUC7L2_139365317
LUC7L2_139405459	-0.077020	1.582000	0.020408	0.000000	14.434000	LUC7L2_139405459
LUC7L2_139405464	-0.692000	1.075000	0.000000	0.000000	1.075000	LUC7L2_139405464
LUC7L2_139411901	-0.084163	1.738000	0.020408	0.000000	14.222000	LUC7L2_139411901
LUC7L2_139418008	0.470265	1.500000	0.020408	0.000000	28.056000	LUC7L2_139418008
MEST_130503434	-0.046735	1.444000	0.020408	0.000000	12.911000	MEST_130503434
MET_116758288	0.286796	2.795000	0.040816	0.020408	25.825000	MET_116758288
MET_116769406	0.425898	2.420000	0.081633	0.040816	31.372000	MET_116769406
MET_116773858	0.191061	1.207000	0.000000	0.000000	22.591000	MET_116773858
MET_116776805	1.005592	2.920000	0.387755	0.244898	54.650000	MET_116776805
MGAM2_142133947	-1.888483	309.278000	0.068966	0.068966	618.556000	MGAM2_142133947
MGAM2_142136809	0.041939	1.358000	0.040816	0.000000	18.074000	MGAM2_142136809
MGAM_142021482	-0.131510	2.188000	0.040816	0.020408	13.376000	MGAM_142021482
MGAM_142021486	0.059667	0.487000	0.000000	0.000000	0.836000	MGAM_142021486
MGAM_142031106	-0.165245	1.571000	0.061224	0.000000	14.749000	MGAM_142031106
MGAM_142035771	-0.159367	1.461000	0.081633	0.000000	15.919000	MGAM_142035771
MGAM_142046753	-0.430796	0.658000	0.000000	0.000000	5.650000	MGAM_142046753
MGAM_142057723	-0.382184	1.384000	0.020408	0.000000	11.260000	MGAM_142057723
MGAM_142063467	4.216171	309.307000	0.146341	0.146341	1855.842000	MGAM_142063467
MGAM_142063472	-78.408250	321.616000	0.250000	0.250000	321.616000	MGAM_142063472
MGAM_142097248	-0.017449	2.083000	0.020408	0.020408	16.068000	MGAM_142097248
MKLN1_131351260	0.132163	0.350000	0.000000	0.000000	14.000000	MKLN1_131351260
MKLN1_131435622	0.066653	1.491000	0.102041	0.000000	21.841000	MKLN1_131435622
MKLN1_131441232	-0.180612	1.198000	0.000000	0.000000	9.582000	MKLN1_131441232
MKLN1_131444691	-1.055224	-0.630000	0.000000	0.000000	0.000000	MKLN1_131444691
MOGAT3_101197496	-0.153571	0.310000	0.000000	0.000000	9.300000	MOGAT3_101197496
MOSPD3_100613855	0.146673	1.695000	0.081633	0.000000	23.123000	MOSPD3_100613855
MUC3A_100951133	-0.387163	0.887000	0.000000	0.000000	6.295000	MUC3A_100951133
MYL10_101623361	-0.141449	1.535000	0.020408	0.000000	12.473000	MYL10_101623361
MYL10_101623365	0.003333	1.080000	0.000000	0.000000	1.844000	MYL10_101623365
NAMPT_106273821	0.045551	2.032000	0.102041	0.020408	21.010000	NAMPT_106273821
NAPEPLD_103124552	0.520653	1.942000	0.102041	0.000000	33.200000	NAPEPLD_103124552
NCAPG2_158646613	-0.212061	1.656000	0.040816	0.000000	12.884000	NCAPG2_158646613
NCAPG2_158665491	-0.608939	0.777000	0.000000	0.000000	6.139000	NCAPG2_158665491
NCAPG2_158673363	-0.614204	0.629000	0.000000	0.000000	3.774000	NCAPG2_158673363
NCAPG2_158683744	-0.232510	1.478000	0.020408	0.000000	11.524000	NCAPG2_158683744
NOBOX_144397569	-0.800592	1.031000	0.000000	0.000000	5.278000	NOBOX_144397569
NOBOX_144405135	-0.357122	2.259000	0.061224	0.020408	12.857000	NOBOX_144405135
NOM1_156954009	-0.366082	1.148000	0.000000	0.000000	7.218000	NOM1_156954009
NOM1_156966043	-0.438102	0.926000	0.000000	0.000000	7.841000	NOM1_156966043
NOS3_151002706	-0.194224	0.563000	0.000000	0.000000	7.760000	NOS3_151002706
NOS3_151006667	-0.426449	1.111000	0.000000	0.000000	9.410000	NOS3_151006667
NRCAM_108182522	-0.062980	1.481000	0.040816	0.000000	14.728000	NRCAM_108182522
NRCAM_108194659	-0.321796	1.326000	0.020408	0.000000	12.272000	NRCAM_108194659
NRCAM_108234376	-0.217714	1.696000	0.020408	0.000000	11.770000	NRCAM_108234376
NRCAM_108234775	250.762440	319.100000	0.880000	0.880000	6902.804000	NRCAM_108234775
NRCAM_108234780	314.208500	319.100000	1.000000	1.000000	1256.834000	NRCAM_108234780
NRF1_129710238	-0.053837	1.643000	0.040816	0.000000	14.038000	NRF1_129710238
NUB1_151349915	-1.081714	-0.866000	0.000000	0.000000	0.000000	NUB1_151349915
NUB1_151358432	-1.142122	-0.726000	0.000000	0.000000	0.000000	NUB1_151358432
NUB1_151371707	-0.134306	1.250000	0.000000	0.000000	13.533000	NUB1_151371707
NUP205_135578714	48.817381	319.100000	0.285714	0.285714	1865.730000	NUP205_135578714
NUP205_135578721	204.469857	319.100000	0.714286	0.714286	1454.804000	NUP205_135578721
NUP205_135580623	-0.419388	0.464000	0.000000	0.000000	7.888000	NUP205_135580623
NUP205_135585647	-0.452857	0.428000	0.000000	0.000000	5.564000	NUP205_135585647
NUP205_135609783	-0.050429	1.148000	0.000000	0.000000	16.144000	NUP205_135609783
NUP205_135622538	0.004857	1.339000	0.081633	0.000000	18.194000	NUP205_135622538
NUP205_135622664	0.057163	1.132000	0.000000	0.000000	15.758000	NUP205_135622664
NUP205_135627545	-0.106245	2.173000	0.020408	0.020408	11.473000	NUP205_135627545
NUP205_135635084	-0.043571	1.696000	0.040816	0.000000	18.125000	NUP205_135635084
NUP205_135637400	0.175816	2.281000	0.040816	0.020408	20.808000	NUP205_135637400
NUP205_135645239	-0.360735	1.377000	0.061224	0.000000	10.616000	NUP205_135645239
OPN1SW_128774689	19.303978	318.798000	0.311111	0.311111	972.598000	OPN1SW_128774689
ORAI2_102437763	-0.274735	1.386000	0.020408	0.000000	9.846000	ORAI2_102437763
ORAI2_102438718	-0.531898	0.577000	0.000000	0.000000	4.616000	ORAI2_102438718
ORC5_104166164	-0.298510	1.481000	0.040816	0.000000	10.913000	ORC5_104166164
ORC5_104184614	-0.038469	1.865000	0.020408	0.000000	11.745000	ORC5_104184614
ORC5_104191869	0.137653	1.740000	0.061224	0.000000	21.965000	ORC5_104191869
PARP12_140038238	-0.501633	1.403000	0.040816	0.000000	10.084000	PARP12_140038238
PAXIP1_154954510	-0.450633	0.851000	0.000000	0.000000	6.403000	PAXIP1_154954510
PAXIP1_154973137	-0.223347	0.996000	0.000000	0.000000	11.928000	PAXIP1_154973137
PAXIP1_154980304	-0.187184	0.317000	0.000000	0.000000	8.876000	PAXIP1_154980304
PCOLCE_100607423	0.199245	1.609000	0.020408	0.000000	20.084000	PCOLCE_100607423
PDAP1_99402306	-1.311184	-1.042000	0.000000	0.000000	0.000000	PDAP1_99402306
PDAP1_99406706	0.197265	1.987000	0.102041	0.000000	21.488000	PDAP1_99406706
PDIA4_149015567	-0.414082	1.131000	0.000000	0.000000	8.604000	PDIA4_149015567
PIK3CG_106880133	-0.346531	0.848000	0.000000	0.000000	10.113000	PIK3CG_106880133
PILRA_100373787	-0.532980	1.246000	0.000000	0.000000	7.434000	PILRA_100373787
PILRB_100360122	-0.135571	1.436000	0.040816	0.000000	14.109000	PILRB_100360122
PLXNA4_132130909	-0.280735	1.289000	0.000000	0.000000	12.522000	PLXNA4_132130909
PLXNA4_132146763	19.450100	309.278000	0.650000	0.650000	502.038000	PLXNA4_132146763
PLXNA4_132193833	-0.166653	0.756000	0.000000	0.000000	11.461000	PLXNA4_132193833
PMPCB_103308705	-0.222735	1.202000	0.000000	0.000000	9.882000	PMPCB_103308705
PNPLA8_108485693	0.558816	2.148000	0.244898	0.102041	37.115000	PNPLA8_108485693
PNPLA8_108494622	-0.831878	-0.630000	0.000000	0.000000	0.000000	PNPLA8_108494622
PNPLA8_108497177	0.738816	2.577000	0.306122	0.040816	44.376000	PNPLA8_108497177
POT1_124830606	0.102878	1.527000	0.061224	0.000000	22.702000	POT1_124830606
POT1_124837146	-0.272408	0.416000	0.000000	0.000000	8.736000	POT1_124837146
POT1_124837151	-0.213500	0.325000	0.000000	0.000000	0.650000	POT1_124837151
POT1_124841658	-0.014082	1.667000	0.061224	0.000000	18.562000	POT1_124841658
POT1_124866192	0.146163	0.903000	0.000000	0.000000	17.948000	POT1_124866192
POT1_124897301	-0.038837	2.211000	0.061224	0.040816	17.604000	POT1_124897301
PRKAR2B_107125269	0.004184	1.705000	0.061224	0.000000	18.979000	PRKAR2B_107125269
PRKAR2B_107151741	-0.454306	0.330000	0.000000	0.000000	6.270000	PRKAR2B_107151741
PRKRIP1_102399395	-0.236347	2.075000	0.020408	0.020408	12.612000	PRKRIP1_102399395
PRKRIP1_102406281	-0.905061	-0.702000	0.000000	0.000000	0.000000	PRKRIP1_102406281
PSMC2_103365071	0.032531	1.534000	0.040816	0.000000	18.899000	PSMC2_103365071
PTPRZ1_121996620	39.316286	319.100000	0.314286	0.314286	3431.572000	PTPRZ1_121996620
PTPRZ1_122019023	117.474656	321.616000	0.656250	0.656250	5396.636000	PTPRZ1_122019023
