ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
13124	"ENSMUSG00000042198.12"	"Chchd7"	chr4	+	3942634	3942819	3941245	3941311	3943387	3943526	13124	0,0,31,40,20,25	0,0,0,0,0,0	17,34,27,29,21,27	0,0,0,0,0,3	284	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.758	0.04
13125	"ENSMUSG00000042198.12"	"Chchd7"	chr4	+	3942720	3942819	3940853	3941311	3943387	3943406	13125	0,0,72,117,54,67	0,0,0,0,0,0	55,87,95,63,80,87	0,0,0,0,0,3	198	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.935	0.011
13126	"ENSMUSG00000042198.12"	"Chchd7"	chr4	+	3942987	3943026	3942720	3942819	3943387	3943528	13126	0,0,2,6,0,2	0,0,43,67,29,42	2,0,5,1,12,9	32,46,46,35,32,45	138	99	1	1.0	NA,NA,0.032,0.06,0.0,0.033	0.043,0.0,0.072,0.02,0.212,0.125	-0.047
13127	"ENSMUSG00000042198.12"	"Chchd7"	chr4	+	3945637	3945972	3943387	3943492	3947120	3947188	13127	0,0,6,9,4,3	0,0,2,6,3,9	9,11,0,0,4,8	2,0,7,2,3,4	434	99	1	1.0	NA,NA,0.406,0.255,0.233,0.071	0.507,1.0,0.0,0.0,0.233,0.313	-0.101
13134	"ENSMUSG00000041261.9"	"Car8"	chr4	-	8169595	8169765	8143361	8146216	8183252	8183365	13134	0,0,84,120,157,78	0,0,0,2,1,0	173,111,146,109,140,109	0,0,3,0,0,0	269	99	1	1.0	NA,NA,1.0,0.957,0.983,1.0	1.0,1.0,0.947,1.0,1.0,1.0	-0.006
13135	"ENSMUSG00000041261.9"	"Car8"	chr4	-	8189296	8189392	8185575	8185638	8221549	8221674	13135	0,0,92,107,109,83	0,0,1,0,1,3	126,104,187,120,124,132	3,2,0,0,2,0	195	99	1	1.0	NA,NA,0.979,1.0,0.982,0.934	0.955,0.964,1.0,1.0,0.969,1.0	-0.008
13136	"ENSMUSG00000041261.9"	"Car8"	chr4	-	8221549	8221674	8189296	8189392	8237918	8238110	13136	0,0,118,105,107,92	0,0,0,1,0,0	150,92,174,140,122,152	0,0,2,0,0,0	224	99	1	1.0	NA,NA,1.0,0.979,1.0,1.0	1.0,1.0,0.975,1.0,1.0,1.0	-0.001
13142	"ENSMUSG00000050323.14"	"Ndufaf6"	chr4	-	11053431	11053488	11051044	11051225	11059011	11059113	13142	0,0,20,38,34,17	0,0,0,0,0,0	40,35,25,22,21,30	0,1,0,0,1,0	156	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.957,1.0,1.0,0.93,1.0	0.019
13143	"ENSMUSG00000050323.14"	"Ndufaf6"	chr4	-	11060860	11060994	11059011	11059113	11066650	11066707	13143	0,0,19,21,40,33	0,0,1,0,0,0	35,45,38,30,46,30	0,0,2,0,0,1	233	99	1	1.0	NA,NA,0.89,1.0,1.0,1.0	1.0,1.0,0.89,1.0,1.0,0.927	0.003
13144	"ENSMUSG00000050323.14"	"Ndufaf6"	chr4	-	11060860	11060994	11059011	11059113	11070199	11070322	13144	0,0,19,21,40,33	0,0,0,0,0,2	37,45,38,29,48,30	0,0,0,0,0,0	233	99	1	1.0	NA,NA,1.0,1.0,1.0,0.875	1.0,1.0,1.0,1.0,1.0,1.0	-0.031
13145	"ENSMUSG00000050323.14"	"Ndufaf6"	chr4	-	11062049	11062152	11060860	11060994	11066650	11066707	13145	0,0,41,38,43,42	0,0,0,0,0,0	63,54,65,51,62,54	0,0,0,1,0,0	202	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.962,1.0,1.0	0.006
13146	"ENSMUSG00000050323.14"	"Ndufaf6"	chr4	-	11062049	11062152	11060860	11060994	11070199	11070322	13146	0,0,46,57,42,46	0,0,0,0,0,0	48,43,49,39,54,31	2,0,0,0,2,0	202	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	0.922,1.0,1.0,1.0,0.93,1.0	0.025
13147	"ENSMUSG00000050323.14"	"Ndufaf6"	chr4	-	11066650	11066707	11059011	11059113	11070199	11070322	13147	0,0,4,12,7,1	0,0,0,0,0,2	1,3,9,8,5,9	0,0,0,0,0,0	156	99	1	1.0	NA,NA,1.0,1.0,1.0,0.241	1.0,1.0,1.0,1.0,1.0,1.0	-0.19
13148	"ENSMUSG00000050323.14"	"Ndufaf6"	chr4	-	11066650	11066707	11060860	11060994	11070199	11070322	13148	0,0,3,12,7,1	0,0,0,0,0,0	1,3,7,9,5,8	2,0,0,0,2,0	156	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	0.241,1.0,1.0,1.0,0.613,1.0	0.191
13149	"ENSMUSG00000050323.14"	"Ndufaf6"	chr4	-	11066650	11066707	11062049	11062152	11070199	11070322	13149	0,0,19,21,25,15	0,0,21,28,17,20	34,25,37,28,36,41	21,11,17,11,23,10	156	99	1	1.0	NA,NA,0.365,0.322,0.483,0.322	0.507,0.591,0.58,0.618,0.498,0.722	-0.213
13150	"ENSMUSG00000050323.14"	"Ndufaf6"	chr4	-	11073139	11073243	11070199	11070322	11075979	11076149	13150	0,0,20,11,9,13	0,0,0,0,0,0	27,26,14,23,19,11	0,1,0,0,1,1	203	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.927,1.0,1.0,0.903,0.843	0.054
13151	"ENSMUSG00000050323.14"	"Ndufaf6"	chr4	-	11073143	11073243	11070199	11070322	11075979	11076183	13151	0,0,26,29,32,24	0,0,0,0,0,0	52,44,30,47,54,55	0,1,0,0,1,1	199	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.956,1.0,1.0,0.964,0.965	0.019
13152	"ENSMUSG00000050323.14"	"Ndufaf6"	chr4	-	11073186	11073243	11070253	11070322	11075979	11076205	13152	0,0,9,5,7,10	0,0,0,0,0,0	16,13,10,22,13,11	0,1,0,0,1,1	156	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.892,1.0,1.0,0.892,0.875	0.057
13156	"ENSMUSG00000028212.16"	"Ccne2"	chr4	+	11201304	11201416	11199296	11199431	11202189	11202347	13156	0,0,17,15,12,23	0,0,0,2,0,0	11,15,19,25,22,34	0,0,0,0,0,0	211	99	1	1.0	NA,NA,1.0,0.779,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.055
13168	"ENSMUSG00000045205.16"	"Dpy19l4"	chr4	-	11276863	11276946	11273006	11273139	11277928	11277985	13168	0,0,116,116,110,87	0,0,0,0,0,0	134,159,133,109,119,112	0,0,0,3,0,3	182	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.952,1.0,0.953	0.016
13169	"ENSMUSG00000045205.16"	"Dpy19l4"	chr4	-	11277928	11277985	11273006	11273139	11285053	11285173	13169	0,0,0,2,0,0	0,0,0,0,0,0	0,0,0,1,0,1	1,0,0,0,2,0	156	99	1	1.0	NA,NA,NA,1.0,NA,NA	0.0,NA,NA,1.0,0.0,1.0	0.5
13170	"ENSMUSG00000045205.16"	"Dpy19l4"	chr4	-	11281003	11281124	11277928	11277985	11285053	11285173	13170	0,0,137,184,181,128	0,0,0,2,0,0	196,188,165,151,156,141	0,0,0,0,0,0	220	99	1	1.0	NA,NA,1.0,0.976,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.006
13173	"ENSMUSG00000045205.16"	"Dpy19l4"	chr4	-	11290390	11290522	11290190	11290289	11292553	11292688	13173	0,0,79,157,132,121	0,0,1,0,0,0	140,169,119,130,164,143	0,0,0,0,0,2	231	99	1	1.0	NA,NA,0.971,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.968	-0.002
13174	"ENSMUSG00000045205.16"	"Dpy19l4"	chr4	-	11303311	11303457	11295935	11296059	11303946	11304068	13174	0,0,80,142,77,102	0,0,0,0,0,0	123,118,95,94,116,135	0,2,0,0,0,0	245	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.96,1.0,1.0,1.0,1.0	0.007
13175	"ENSMUSG00000045205.16"	"Dpy19l4"	chr4	-	11317072	11317180	11309365	11309490	11321999	11322075	13175	0,0,91,90,75,92	0,0,0,0,0,1	83,96,83,114,84,75	0,0,0,0,0,0	207	99	1	1.0	NA,NA,1.0,1.0,1.0,0.978	1.0,1.0,1.0,1.0,1.0,1.0	-0.006
13176	"ENSMUSG00000045205.16"	"Dpy19l4"	chr4	-	11319785	11319818	11317072	11317180	11321714	11322100	13176	0,0,4,0,0,0	0,0,0,4,2,1	4,0,0,0,0,1	4,0,1,4,0,4	132	99	1	1.0	NA,NA,1.0,0.0,0.0,0.0	0.429,NA,0.0,0.0,NA,0.158	0.103
13177	"ENSMUSG00000045205.16"	"Dpy19l4"	chr4	-	11319785	11319818	11317072	11317180	11321999	11322047	13177	0,0,4,0,0,0	0,0,56,61,36,47	0,1,1,2,1,0	35,39,44,60,52,34	132	99	1	1.0	NA,NA,0.051,0.0,0.0,0.0	0.0,0.019,0.017,0.024,0.014,0.0	0.0
13181	"ENSMUSG00000006586.15"	"Runx1t1"	chr4	+	13771375	13771545	13743435	13743729	13835632	13835770	13181	0,0,5,1,7,9	0,0,1,3,2,2	5,7,2,8,14,6	4,2,0,6,6,3	269	99	1	1.0	NA,NA,0.648,0.109,0.563,0.624	0.315,0.563,1.0,0.329,0.462,0.424	-0.029
13182	"ENSMUSG00000006586.15"	"Runx1t1"	chr4	+	13771375	13771545	13751296	13751748	13835632	13835770	13182	0,0,9,2,9,10	0,0,2,0,0,0	7,3,4,10,14,6	4,3,5,4,8,1	269	99	1	1.0	NA,NA,0.624,1.0,1.0,1.0	0.392,0.269,0.227,0.479,0.392,0.688	0.498
13183	"ENSMUSG00000006586.15"	"Runx1t1"	chr4	+	13859810	13860061	13846775	13846957	13865200	13865286	13183	0,0,23,25,26,17	0,0,0,0,0,0	22,8,24,25,20,22	2,0,1,0,0,0	350	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	0.757,1.0,0.872,1.0,1.0,1.0	0.062
13198	"ENSMUSG00000066324.2"	"Impad1"	chr4	-	4769311	4769473	4762483	4767972	4776313	4776409	13198	0,0,299,367,437,355	0,0,0,1,0,0	452,442,424,409,494,484	1,0,0,0,0,0	261	99	1	1.0	NA,NA,1.0,0.993,1.0,1.0	0.994,1.0,1.0,1.0,1.0,1.0	-0.001
13199	"ENSMUSG00000066324.2"	"Impad1"	chr4	-	4776313	4776409	4769311	4769473	4778192	4778355	13199	0,0,237,278,308,236	0,0,0,0,0,0	301,347,275,329,313,357	0,0,0,0,2,0	195	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.988,1.0	0.002
13412	"ENSMUSG00000003282.9"	"Plag1"	chr4	-	3905446	3905805	3900995	3904947	3908905	3909002	13412	0,0,0,2,2,4	0,0,0,0,0,0	3,9,12,3,2,7	1,0,2,0,0,0	458	99	1	1.0	NA,NA,NA,1.0,1.0,1.0	0.393,1.0,0.565,1.0,1.0,1.0	0.174
13413	"ENSMUSG00000003282.9"	"Plag1"	chr4	-	3912419	3912511	3908905	3909002	3915620	3915725	13413	0,0,0,0,0,0	0,0,0,2,0,0	0,2,6,0,1,1	0,0,0,0,0,0	191	99	1	1.0	NA,NA,NA,0.0,NA,NA	NA,1.0,1.0,NA,1.0,1.0	-1.0
13463	"ENSMUSG00000028381.8"	"Ugcg"	chr4	+	59218494	59218581	59217035	59217214	59219488	59219678	13463	0,0,258,356,316,305	0,0,4,3,2,3	307,230,287,255,285,298	5,0,0,0,1,4	186	99	1	1.0	NA,NA,0.972,0.984,0.988,0.982	0.97,1.0,1.0,1.0,0.993,0.975	-0.008
13614	"ENSMUSG00000042942.18"	"Greb1l"	chr18	+	10495096	10495225	10476785	10476788	10498950	10498953	13614	0,0,0,1,0,1	0,0,3,0,6,0	8,2,0,0,0,0	2,4,4,3,0,2	228	99	1	1.0	NA,NA,0.0,1.0,0.0,1.0	0.635,0.178,0.0,0.0,NA,0.0	0.337
13674	"ENSMUSG00000028228.5"	"Cpne3"	chr4	-	19526283	19526417	19525002	19525239	19528059	19528111	13674	0,0,126,150,144,112	0,0,0,0,0,0	144,138,145,126,134,97	0,0,0,0,0,2	233	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.954	0.008
14075	"ENSMUSG00000061455.13"	"Stx17"	chr4	+	48129052	48129098	48124934	48124958	48131764	48131949	14075	0,0,0,0,0,0	0,0,18,27,20,13	0,0,0,0,4,0	17,20,23,18,12,22	145	99	1	1.0	NA,NA,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.185,0.0	-0.031
14076	"ENSMUSG00000061455.13"	"Stx17"	chr4	+	48131764	48131949	48124922	48125066	48158810	48159033	14076	0,0,69,87,70,59	0,0,0,0,0,0	90,61,81,118,104,107	0,1,0,0,0,0	284	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.955,1.0,1.0,1.0,1.0	0.007
14077	"ENSMUSG00000061455.13"	"Stx17"	chr4	+	48140419	48140485	48131764	48131949	48158810	48159033	14077	0,0,95,117,114,83	0,0,0,0,0,0	113,115,122,150,123,149	2,0,1,0,0,2	165	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	0.971,1.0,0.987,1.0,1.0,0.978	0.011
14249	"ENSMUSG00000061802.6"	"Armc4"	chr18	-	7266882	7266981	7265000	7265148	7268399	7268587	14249	0,0,9,14,6,14	0,0,0,2,0,0	1,10,5,2,13,5	0,0,0,0,0,0	198	99	1	1.0	NA,NA,1.0,0.778,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.055
14250	"ENSMUSG00000061802.6"	"Armc4"	chr18	-	7273158	7273275	7268399	7268587	7285346	7285483	14250	0,0,5,12,8,9	0,0,0,1,0,0	9,8,4,3,5,7	0,0,0,0,0,0	216	99	1	1.0	NA,NA,1.0,0.846,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.038
14251	"ENSMUSG00000061802.6"	"Armc4"	chr18	-	7288483	7288641	7286660	7286847	7294387	7294624	14251	0,0,13,8,6,3	0,0,0,1,0,0	1,10,24,10,9,4	1,1,0,0,0,0	257	99	1	1.0	NA,NA,1.0,0.755,1.0,1.0	0.278,0.794,1.0,1.0,1.0,1.0	0.093
14472	"ENSMUSG00000028211.11"	"Trp53inp1"	chr4	+	11167896	11167934	11165089	11165447	11169709	11174379	14472	0,0,24,18,30,14	0,0,20,43,53,26	23,28,28,10,24,22	31,47,32,40,51,29	137	99	1	1.0	NA,NA,0.464,0.232,0.29,0.28	0.349,0.301,0.387,0.153,0.254,0.354	0.017
14684	"ENSMUSG00000058006.12"	"Mdn1"	chr4	+	32672830	32673015	32671515	32671630	32673953	32674035	14684	0,0,17,27,24,12	0,0,0,0,0,0	35,12,19,12,15,25	0,1,0,2,1,0	284	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.807,1.0,0.677,0.839,1.0	0.113
14685	"ENSMUSG00000058006.12"	"Mdn1"	chr4	+	32672896	32673015	32671549	32671630	32673953	32674035	14685	0,0,6,14,12,6	0,0,0,0,0,0	16,4,10,5,6,11	0,1,0,2,1,0	218	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.645,1.0,0.532,0.732,1.0	0.182
14686	"ENSMUSG00000058006.12"	"Mdn1"	chr4	+	32689482	32689596	32686327	32686424	32691179	32691327	14686	0,0,14,27,23,14	0,0,0,0,0,0	14,15,13,23,27,28	0,2,0,0,0,0	213	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.777,1.0,1.0,1.0,1.0	0.037
14687	"ENSMUSG00000058006.12"	"Mdn1"	chr4	+	32700074	32700213	32699429	32699568	32700347	32700475	14687	0,0,15,20,35,16	0,0,0,0,0,2	29,17,26,30,27,34	0,1,0,1,0,0	238	99	1	1.0	NA,NA,1.0,1.0,1.0,0.769	1.0,0.876,1.0,0.926,1.0,1.0	-0.025
14688	"ENSMUSG00000058006.12"	"Mdn1"	chr4	+	32729629	32729787	32728041	32728175	32729950	32730071	14688	0,0,38,15,33,20	0,0,0,0,0,0	31,20,27,27,43,17	0,0,0,0,0,1	257	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.868	0.022
14689	"ENSMUSG00000058006.12"	"Mdn1"	chr4	+	32734341	32734451	32733336	32733724	32735192	32735895	14689	0,0,25,25,25,10	0,0,0,0,0,0	25,19,10,30,32,25	2,0,0,0,1,0	209	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	0.856,1.0,1.0,1.0,0.938,1.0	0.034
14690	"ENSMUSG00000058006.12"	"Mdn1"	chr4	+	32767081	32767171	32765661	32765825	32767941	32768057	14690	0,0,33,44,33,36	0,0,0,0,0,0	51,50,39,59,42,51	0,0,0,0,0,2	189	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.93	0.012
14767	"ENSMUSG00000032002.10"	"Dcun1d5"	chr9	+	7189161	7189253	7188745	7188816	7203262	7203371	14767	0,0,429,559,609,601	0,0,0,0,1,0	730,597,782,723,611,652	0,0,0,0,0,0	191	99	1	1.0	NA,NA,1.0,1.0,0.997,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.001
14768	"ENSMUSG00000032002.10"	"Dcun1d5"	chr9	+	7205297	7205400	7203450	7203555	7206719	7208205	14768	0,0,266,277,383,247	0,0,3,3,3,4	371,274,362,364,317,322	7,6,11,7,6,0	202	99	1	1.0	NA,NA,0.978,0.978,0.984,0.968	0.963,0.957,0.942,0.962,0.963,1.0	0.012
14909	"ENSMUSG00000059482.15"	"2610301B20Rik"	chr4	+	10879522	10879610	10874497	10874772	10893262	10893358	14909	0,0,68,72,67,68	0,0,0,0,2,1	102,83,125,100,94,51	5,4,1,0,6,8	187	99	1	1.0	NA,NA,1.0,1.0,0.947,0.973	0.915,0.917,0.985,1.0,0.892,0.771	0.067
14910	"ENSMUSG00000059482.15"	"2610301B20Rik"	chr4	+	10879522	10879610	10874564	10874693	10893262	10893358	14910	0,0,3,0,5,0	0,0,0,0,0,0	2,9,16,0,6,3	1,0,3,0,5,0	187	99	1	1.0	NA,NA,1.0,NA,1.0,NA	0.514,1.0,0.738,NA,0.388,1.0	0.272
14911	"ENSMUSG00000059482.15"	"2610301B20Rik"	chr4	+	10881800	10881868	10879522	10879610	10882406	10882472	14911	0,0,273,240,246,170	0,0,0,0,0,0	358,312,316,311,277,282	0,2,0,3,0,0	167	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.989,1.0,0.984,1.0,1.0	0.005
14912	"ENSMUSG00000059482.15"	"2610301B20Rik"	chr4	+	10882406	10882472	10879522	10879610	10893262	10893358	14912	0,0,52,34,56,43	0,0,3,0,0,0	67,85,59,52,66,55	2,7,10,0,2,3	165	99	1	1.0	NA,NA,0.912,1.0,1.0,1.0	0.953,0.879,0.78,1.0,0.952,0.917	0.065
14913	"ENSMUSG00000059482.15"	"2610301B20Rik"	chr4	+	10893262	10893358	10874497	10874772	10897898	10899421	14913	0,0,90,74,92,83	0,0,0,0,0,0	114,122,131,113,129,92	0,0,2,0,0,0	195	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,0.971,1.0,1.0,1.0	0.005
14914	"ENSMUSG00000059482.15"	"2610301B20Rik"	chr4	+	10893262	10893358	10882406	10882472	10897898	10899421	14914	0,0,248,220,247,186	0,0,0,0,0,0	300,309,312,298,310,242	0,0,0,0,0,1	195	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.992	0.001
15017	"ENSMUSG00000001376.17"	"Vps50"	chr6	+	3522255	3522373	3520206	3520277	3522682	3522718	15017	0,0,125,170,154,131	0,0,4,0,0,0	125,143,162,146,128,118	0,0,0,0,0,0	217	99	1	1.0	NA,NA,0.934,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.016
15018	"ENSMUSG00000001376.17"	"Vps50"	chr6	+	3545509	3545642	3536831	3536972	3551012	3551104	15018	0,0,149,128,154,133	0,0,0,0,0,0	140,154,152,126,169,150	0,1,0,0,0,0	232	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.985,1.0,1.0,1.0,1.0	0.003
15019	"ENSMUSG00000001376.17"	"Vps50"	chr6	+	3562267	3562358	3555367	3555466	3565515	3565692	15019	0,0,177,227,243,183	0,0,0,3,0,0	171,178,193,199,200,213	1,0,0,0,0,0	190	99	1	1.0	NA,NA,1.0,0.975,1.0,1.0	0.989,1.0,1.0,1.0,1.0,1.0	-0.004
15020	"ENSMUSG00000001376.17"	"Vps50"	chr6	+	3567734	3567853	3565515	3565692	3571001	3571108	15020	0,0,175,202,209,207	0,0,0,2,0,0	213,212,263,230,205,215	0,0,0,0,0,0	218	99	1	1.0	NA,NA,1.0,0.979,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.005
15021	"ENSMUSG00000001376.17"	"Vps50"	chr6	+	3592426	3592575	3588005	3588086	3594017	3594114	15021	0,0,269,307,286,270	0,0,0,0,2,0	281,196,321,264,260,357	0,2,2,0,0,0	248	99	1	1.0	NA,NA,1.0,1.0,0.983,1.0	1.0,0.975,0.985,1.0,1.0,1.0	0.002
15022	"ENSMUSG00000001376.17"	"Vps50"	chr6	+	3598471	3598593	3594742	3594901	3600127	3600317	15022	0,0,223,201,206,180	0,0,1,0,0,1	227,193,258,223,218,245	0,0,1,0,0,1	221	99	1	1.0	NA,NA,0.99,1.0,1.0,0.988	1.0,1.0,0.991,1.0,1.0,0.991	-0.002
15051	"ENSMUSG00000028337.14"	"Coro2a"	chr4	-	46562894	46563095	46551328	46551445	46601816	46601891	15051	0,0,16,27,27,24	0,0,0,0,0,0	21,22,21,33,33,42	0,1,0,0,0,0	300	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.879,1.0,1.0,1.0,1.0	0.02
15074	"ENSMUSG00000025887.10"	"Casp12"	chr9	+	5353622	5353868	5352671	5352845	5354533	5354683	15074	0,0,42,46,64,27	0,0,0,0,0,0	55,35,49,35,45,29	0,1,0,0,0,0	345	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.909,1.0,1.0,1.0,1.0	0.015
15075	"ENSMUSG00000025887.10"	"Casp12"	chr9	+	5353633	5353868	5352671	5352845	5354533	5354683	15075	0,0,55,81,92,51	0,0,0,0,0,0	88,53,70,65,70,47	0,1,0,0,0,0	334	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.94,1.0,1.0,1.0,1.0	0.01
15388	"ENSMUSG00000025898.6"	"Cwf19l2"	chr9	+	3418655	3418775	3417868	3417982	3421285	3421376	15388	0,0,73,60,91,54	0,0,0,0,0,0	91,97,95,87,86,87	0,2,0,0,0,0	219	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.956,1.0,1.0,1.0,1.0	0.007
15389	"ENSMUSG00000025898.6"	"Cwf19l2"	chr9	+	3430437	3431087	3428667	3428783	3441054	3441145	15389	0,0,91,206,212,161	0,0,0,0,0,0	249,263,280,291,239,263	0,0,1,0,0,0	749	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,0.974,1.0,1.0,1.0	0.004
15390	"ENSMUSG00000025898.6"	"Cwf19l2"	chr9	+	3441054	3441145	3430437	3431087	3442960	3443047	15390	0,0,21,72,62,65	0,0,0,0,0,0	74,64,83,69,75,57	2,0,0,0,0,0	190	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	0.951,1.0,1.0,1.0,1.0,1.0	0.008
15391	"ENSMUSG00000025898.6"	"Cwf19l2"	chr9	+	3450013	3450151	3447236	3447353	3454539	3454752	15391	0,0,55,113,95,93	0,0,0,0,0,0	144,112,151,93,117,97	1,0,0,0,0,0	237	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	0.984,1.0,1.0,1.0,1.0,1.0	0.003
15392	"ENSMUSG00000025898.6"	"Cwf19l2"	chr9	+	3475482	3475584	3460050	3460131	3477816	3479236	15392	0,0,57,73,70,92	0,0,0,0,0,0	80,101,96,95,60,72	0,1,0,0,0,0	201	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.98,1.0,1.0,1.0,1.0	0.003
15393	"ENSMUSG00000041624.10"	"Gucy1a2"	chr9	+	3759395	3759881	3634438	3635157	3797237	3797381	15393	0,0,91,67,112,74	0,0,0,1,0,1	118,102,92,122,137,128	0,0,0,0,2,0	585	99	1	1.0	NA,NA,1.0,0.919,1.0,0.926	1.0,1.0,1.0,1.0,0.921,1.0	-0.026
15394	"ENSMUSG00000025894.11"	"Aasdhppt"	chr9	-	4303093	4303215	4302469	4302631	4308693	4308919	15394	0,0,157,175,175,131	0,0,0,5,4,4	201,263,182,216,180,193	6,6,12,1,4,9	221	99	1	1.0	NA,NA,1.0,0.94,0.951,0.936	0.938,0.952,0.872,0.99,0.953,0.906	0.022
15395	"ENSMUSG00000025894.11"	"Aasdhppt"	chr9	-	4303093	4303215	4302469	4302631	4309253	4309467	15395	0,0,82,110,104,73	0,0,1,3,4,1	97,151,107,122,104,103	10,7,9,5,3,1	221	99	1	1.0	NA,NA,0.973,0.943,0.921,0.97	0.813,0.906,0.842,0.916,0.94,0.979	0.052
15396	"ENSMUSG00000025894.11"	"Aasdhppt"	chr9	-	4308693	4308919	4302469	4302631	4309253	4309467	15396	0,0,118,144,132,112	0,0,1,3,4,1	176,156,206,149,172,132	10,7,9,5,3,1	325	99	1	1.0	NA,NA,0.973,0.936,0.91,0.972	0.843,0.872,0.875,0.901,0.946,0.976	0.046
15397	"ENSMUSG00000025894.11"	"Aasdhppt"	chr9	-	4308693	4308919	4302469	4302631	4309287	4309469	15397	0,0,54,88,71,51	0,0,0,0,0,0	90,67,105,75,75,79	0,0,0,0,0,1	325	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.96	0.007
15398	"ENSMUSG00000025894.11"	"Aasdhppt"	chr9	-	4308693	4308919	4303093	4303215	4309253	4309467	15398	0,0,193,210,201,166	0,0,0,4,2,0	275,263,269,246,244,213	1,1,0,4,0,0	325	99	1	1.0	NA,NA,1.0,0.941,0.968,1.0	0.988,0.988,1.0,0.949,1.0,1.0	-0.01
15399	"ENSMUSG00000025893.8"	"Kbtbd3"	chr9	+	4313701	4313806	4309834	4309934	4316826	4317071	15399	0,0,20,69,33,36	0,0,32,36,43,52	49,40,48,34,34,33	96,76,72,75,62,39	204	99	1	1.0	NA,NA,0.233,0.482,0.271,0.251	0.199,0.203,0.244,0.18,0.21,0.291	0.088
15400	"ENSMUSG00000025893.8"	"Kbtbd3"	chr9	+	4316826	4317071	4309832	4309934	4329848	4331711	15400	0,0,117,164,194,149	0,0,2,0,0,0	298,249,258,234,193,147	0,0,0,0,1,0	344	99	1	1.0	NA,NA,0.944,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.982,1.0	-0.011
