decoyID	oryAfe1	vicPac2	allMis1	dasNov3	gadMor1	papAnu2	eptFus1	pteAle1	octDeg1	melUnd1	hapBur1	otoGar3	eleEdw1	chrAsi1	felCat8	galGal4	panTro4	chiLan1	criGri1	pelSin1	tupChi1	latCha1	ficAlb2	bosTau8	macFas5	myoDav1	canFam3	turTru2	capHir1	loxAfr3	musFur1	fr3	nomLeu3	mesAur1	gorGor3	chlSab2	cheMyd1	cavPor3	eriEur2	equCab2	hg38	orcOrc1	petMar2	jacJac1	anoCar2	anaPla1	triMan1	calJac3	oryLat2	geoFor1	pteVam1	astMex1	myoLuc2	mm10	hetGla2	oreNil2	monDom5	ponAbe2	odoRosDiv1	chrPic2	ailMel1	falPer1	susScr3	ochPri3	ornAna1	micOch1	neoBri1	amaVit1	punNye1	oryCun2	rn6	rheMac3	colLiv1	falChe1	araMac1	oviAri3	sorAra2	xipMac1	apaSpi1	lepOcu1	saiBol1	speTri2	gasAcu1	sarHar1	echTel2	tetNig2	panHod1	pseHum1	melGal1	macEug2	lepWed1	cerSim1	zonAlb1	camFer1	takFla1	taeGut2	mayZeb1	danRer10	xenTro7	conCri1	max_spliceai_score
TNRC6A_24806120_D	0.199888	0.005144	-1	8.3e-05	-1	0.012895	0.121746	7.8e-05	0.001682	-1	-1	0.00316	0.058626	0.00033	1e-06	0.000258	0.023297	0.002754	0.013733	-1	0.003695	-1	-1	0.010281	0.014739	0.011892	7.1e-05	0.005369	0.02445	0.011557	3e-05	0.000942	0.021383	0.014327	0.021572	0.008598	-1	0.000647	0.207719	0.010272	0.023297	0.005369	-1	0.015195	-1	-1	0.009788	0.012696	-1	-1	1e-06	-1	0.019576	0.009728	0.001016	-1	-1	0.021383	6.5e-05	-1	3e-06	-1	0.062152	9.8e-05	-1	0.011196	-1	-1	-1	0.000149	0.0153	0.014739	4e-06	-1	-1	0.022857	0.001083	-1	-1	-1	0.01809	9e-06	-1	0	0.026917	-1	0.020433	-1	-1	0	2.2e-05	0.014206	-1	0.000133	-1	-1	-1	-1	1.1e-05	0.000529	0.207719
FANCI_89291885_D	0.106527	0.003493	-1	0.01728	-1	0.1255	0.108026	0.000691	1.3e-05	-1	-1	0.056925	-1	0.002293	0.207674	-1	0.150577	0.035247	8e-05	0	0.001985	-1	-1	0.016896	0.097959	0.107795	9.5e-05	0.10192	0.030394	0.000113	0.004348	-1	0.140755	0.001244	0.13497	0.090804	-1	0.03369	0.108517	0.061088	0.143515	0.10192	-1	-1	-1	-1	0.07637	0.086341	-1	-1	0.00076	-1	0.126744	0.000186	0.000987	-1	-1	0.001566	0.19448	-1	0.082374	-1	0.005059	4.8e-05	-1	0.023122	-1	-1	-1	9.5e-05	0.013838	0.097959	-1	-1	-1	0.030394	-1	-1	-1	-1	0.092487	0.001148	-1	0.000142	0.097254	-1	0.019287	-1	0.000379	0.00117	0.191758	0.01801	-1	0.003493	-1	-1	-1	-1	-1	-1	0.207674
UPF2_11943592_D	-1	3e-05	-1	0.000183	-1	0.062061	0.118737	0.005889	2e-06	-1	-1	0.000321	-1	-1	0.000383	-1	0.20767	0.005754	5.3e-05	-1	0	-1	-1	0.002313	0.062061	-1	0.007903	0.002187	0.002297	-1	0.003595	-1	0.055225	0.000437	0.143271	0.048919	-1	0.000175	-1	9e-05	0.101549	0.002187	-1	3.7e-05	6.3e-05	-1	-1	0.134949	-1	-1	0.005889	-1	-1	8e-06	1.4e-05	-1	0.000461	0.164369	0.005044	-1	0.004109	-1	0.001468	-1	-1	-1	-1	-1	-1	-1	0.00014	0.05357	-1	-1	-1	0.002297	7e-06	-1	-1	-1	0.144649	1.3e-05	-1	1e-06	-1	-1	0.002297	-1	-1	-1	0.003931	0.000988	-1	1.6e-05	-1	-1	-1	-1	-1	5.8e-05	0.20767
ATP8B1_57696720_D	0	0.074688	-1	4e-06	-1	0.048899	0.14002	-1	-1	-1	-1	0.100991	-1	6e-06	0.121468	-1	0.137965	0	5.8e-05	-1	1.6e-05	-1	-1	0.008623	0.045105	0.00155	0.003918	0.000642	0.005499	2.9e-05	0.037981	-1	0.008326	-1	0.028775	0.064106	-1	0.055996	0.000133	0.08266	0.137965	0.003555	-1	-1	-1	-1	1.8e-05	-1	-1	-1	0.008058	-1	0.207648	-1	0.089673	-1	-1	0.034117	-1	-1	-1	-1	-1	0.034397	-1	0.005508	-1	-1	-1	0.03847	-1	0.045105	-1	-1	-1	0.007045	-1	-1	-1	-1	-1	0.002273	-1	-1	-1	-1	0.004632	-1	-1	-1	-1	0.101087	-1	0.001164	-1	-1	-1	-1	-1	-1	0.207648
SYNE1_152431181_D	4.8e-05	0.007704	-1	0.006378	-1	0.060886	0.000172	0.073837	0.012918	-1	-1	0.002983	1.4e-05	0.207584	0.020929	-1	0.098677	0.016958	0.002793	-1	0.001983	-1	-1	1.2e-05	0.060886	6e-04	0.016438	0.006432	0.000184	0.00013	6e-05	-1	0.098677	0.005472	1.1e-05	0.060886	-1	0.000755	0.000728	0.006948	0.102252	0.006432	-1	0.010853	-1	1.3e-05	9.7e-05	0.062861	-1	-1	0.073837	-1	0.000511	0.008212	0.024303	-1	-1	0.1007	0.030447	-1	0.021292	-1	0.000134	3e-06	-1	0.000238	-1	-1	-1	8e-06	0.015812	0.060886	-1	-1	-1	6e-06	0.000546	-1	-1	-1	0.071757	0.003904	-1	-1	0.001605	-1	9.2e-05	-1	-1	-1	0.001873	0.000164	2.5e-05	0.011539	-1	-1	-1	-1	-1	0.000129	0.207584
LAMA5_62328653_D	1.6e-05	4e-06	2.6e-05	-1	-1	0.010594	2e-04	0.000217	0.001942	0	0.000133	3.2e-05	1e-06	1.5e-05	3.9e-05	0	0.008863	0.007608	9e-06	1e-06	7e-06	-1	1e-06	0.000392	0.007467	0.000185	-1	0.000208	4.9e-05	-1	5e-06	5e-05	0.007791	0.002035	0.008863	0.007467	0.000101	4.7e-05	7.2e-05	2e-06	0.008863	0.000208	-1	0.004007	-1	0.000135	1e-06	0.069629	-1	0	-1	-1	0.000185	-1	0.00044	-1	0	0.008863	1e-05	2.9e-05	0.000758	-1	-1	2e-06	0.000108	0.001216	-1	-1	-1	-1	0.015383	0.007467	1.1e-05	1.9e-05	0	6.4e-05	1e-06	-1	-1	4.1e-05	0.207548	0.006396	4.2e-05	0	3e-06	-1	4.9e-05	0.000935	-1	-1	7e-06	0	0.000935	0.000148	5e-05	-1	0.000133	-1	0.007448	-1	0.207548
HPRT1_134496556_D	0.033894	4.5e-05	-1	0.028893	-1	0.024092	0.104262	0.00521	-1	-1	-1	0.000254	0.006798	-1	-1	-1	0.005494	-1	-1	-1	-1	-1	-1	0.027301	-1	0.03537	-1	0.019407	0.014038	0.005318	-1	-1	0.022992	-1	0.089784	0.024939	-1	-1	2e-06	0.001602	0.089784	0.019407	-1	-1	-1	-1	0.019652	0.030641	-1	-1	0.003676	-1	0.03537	-1	-1	-1	-1	0.022992	-1	-1	-1	-1	0.04029	0.001506	-1	-1	-1	-1	-1	0.207457	-1	0.029748	-1	-1	-1	0.027301	0.004312	-1	-1	-1	-1	-1	-1	-1	0.002021	-1	0.027301	-1	-1	-1	-1	0.017789	-1	7.1e-05	-1	-1	-1	-1	-1	0.020383	0.207457
ATP1A4_160185492_D	-1	-1	-1	0.000845	-1	0.207455	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.1e-05	-1	-1	-1	-1	-1	0.019801	-1	-1	-1	-1	7e-06	-1	-1	0.064192	3e-06	-1	0.207455	-1	-1	-1	-1	0.162075	-1	-1	-1	-1	-1	1e-06	0.055356	-1	-1	-1	-1	-1	2e-06	-1	-1	-1	0.137398	-1	-1	-1	-1	-1	7.3e-05	-1	-1	-1	-1	-1	1.2e-05	2.6e-05	0.207455	-1	-1	-1	-1	-1	-1	-1	-1	0.085767	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.8e-05	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.207455
CCDC77_431761_D	0.05495	0.03071	7.9e-05	2e-06	-1	0.020063	2.6e-05	0.006903	3e-06	0.003215	-1	0.029824	0.004234	0.007459	0.027628	-1	0.014433	0.037426	0.059822	0.010252	3e-06	-1	0.000107	2e-06	0.020903	-1	-1	1.3e-05	2.6e-05	1.3e-05	0.009699	-1	0.207394	0.034894	0.207394	0.020063	0.000264	0.000791	-1	0.00013	0.207394	1.3e-05	-1	-1	-1	-1	0.094452	0.03063	-1	0.001657	0.006903	-1	0.005123	0.032325	0.00424	-1	8.6e-05	0.198157	0.01058	0.000692	0.005891	0.002037	-1	6.1e-05	-1	0.027671	-1	0.005993	-1	1e-06	0.004729	0.020903	-1	0.002037	-1	2.6e-05	0.000623	-1	-1	-1	0.040602	0.003731	-1	1e-06	0.000112	-1	2.6e-05	0.000257	-1	0	0.012973	0.010215	-1	0.028135	-1	0.000214	-1	-1	-1	1.6e-05	0.207394
REM1_31477112_D	4.1e-05	0.000909	-1	8e-06	-1	0.001924	6.5e-05	0.000116	0.010817	-1	-1	0.000227	0	0.017532	0.000727	-1	0.086132	0.03313	1.4e-05	-1	0.001068	-1	-1	2e-06	0.001924	3.6e-05	0.000423	0.000617	4.9e-05	1.5e-05	9.4e-05	-1	0.207294	5.8e-05	0.172011	0.000146	-1	0.000521	0.045364	6.8e-05	0.054551	0.000617	-1	8.3e-05	-1	-1	0.000891	0.003944	-1	-1	0.000116	-1	7.7e-05	4.7e-05	0.01605	-1	-1	0.196087	0.008257	-1	0.007524	-1	0.000817	0.001097	-1	0.00011	-1	-1	-1	0.001637	4e-06	0.001924	-1	-1	-1	3e-06	0	-1	-1	-1	0.005761	0.00065	-1	-1	0.001811	-1	3e-06	-1	-1	-1	0.008257	4e-05	-1	0.001308	-1	-1	-1	-1	-1	0.036294	0.207294
VPS9D1_89712353_D	0.000703	1.6e-05	0.005907	6e-06	-1	0.000244	0.000399	0.003347	0.008028	-1	-1	0.000751	2e-06	0	0.000599	8e-06	-1	9.6e-05	0.155835	1e-05	0.000131	-1	0.002301	0.000152	-1	0.004595	0.000196	0.00664	0.000606	0.000568	0.001064	-1	0.004598	0.118039	0.001573	0.001573	3.8e-05	4e-06	7e-06	9.7e-05	0.001361	0.00664	-1	0.005025	0	-1	0	0.006794	-1	-1	5.5e-05	-1	0.002046	0.01561	0.001068	-1	-1	0.011336	8e-06	9e-06	0.001342	3.2e-05	0.001095	1e-06	0.001754	0.207213	-1	5e-06	-1	9e-06	0.00143	0.000309	1e-06	3.2e-05	7e-06	0.000338	-1	-1	-1	-1	0.000661	1e-06	-1	-1	0	-1	0.000892	4e-06	-1	-1	8e-06	0.000224	2e-06	1.6e-05	-1	2.3e-05	-1	-1	0.000328	-1	0.207213
CHD5_6133817_D	-1	0.021503	-1	8e-06	-1	0.014331	0.000127	0.001777	1e-06	-1	-1	0.007571	0.013381	0.005893	0.00092	-1	0.207134	0	0.007894	0.004713	0.039707	-1	-1	0.021764	0.014127	7.5e-05	2.1e-05	0.022472	0.036685	0.013295	1.3e-05	-1	0.19813	0.016489	0.207134	0.013408	-1	-1	0.000165	0.074372	0.207134	0.022472	-1	-1	-1	-1	0.023336	-1	-1	0	0.000599	-1	-1	-1	-1	-1	-1	0.184597	2.4e-05	3.7e-05	7e-06	0.000359	0.01444	4.9e-05	-1	0.000317	-1	-1	-1	-1	0.000242	0.014127	-1	0.000359	-1	0.044708	-1	-1	-1	-1	0.022629	0.001149	-1	-1	0.000203	-1	0.035262	-1	-1	-1	1.6e-05	0.020714	-1	0.043346	-1	-1	-1	-1	-1	6e-06	0.207134
TTLL12_43171477_D	-1	1e-06	-1	-1	-1	0.024124	0.000171	-1	-1	-1	-1	0.024342	-1	-1	0.00059	-1	0.133026	0.027221	-1	2.2e-05	0.006853	-1	-1	-1	0.024124	0.001072	0.008461	2e-06	-1	-1	0.008353	-1	0.064327	-1	0.161777	0.024124	-1	0.017109	-1	0.011644	0.207102	3e-06	-1	-1	-1	-1	-1	5.4e-05	-1	-1	-1	-1	2.6e-05	-1	2e-06	-1	-1	0.027854	0.004498	-1	0.018288	-1	1e-06	-1	-1	-1	-1	-1	-1	-1	-1	0.024124	-1	-1	-1	-1	-1	-1	-1	-1	0.000116	3e-06	-1	0.000263	-1	-1	-1	-1	-1	-1	0.031069	0.02768	-1	1e-06	-1	-1	-1	-1	-1	-1	0.207102
CKMT2_81264284_D	0.001158	0.099068	-1	0.000201	-1	0.003517	0.000193	0.036131	0.000379	-1	-1	8.9e-05	1e-06	-1	0.061375	-1	0.093409	0.000928	0.001	-1	-1	-1	-1	0.000605	0.111584	0.000311	0.121743	0.077349	0.000256	2e-06	0.000354	-1	0.140676	0.000282	0.13524	0.121803	-1	0.000113	0.000889	0.116795	0.13524	0.077349	-1	0.001518	-1	-1	0.000276	0.038524	-1	-1	0.04062	-1	1e-05	0.000414	0.0194	-1	-1	0.140676	0.085698	-1	0.003243	-1	0.022503	-1	-1	-1	-1	-1	-1	-1	-1	0.111584	-1	-1	-1	0.000682	0.000207	-1	-1	-1	0.140676	0.026919	-1	-1	1e-06	-1	0.000172	-1	-1	-1	0.085698	0.207025	-1	0.074633	-1	-1	-1	1e-06	-1	1e-06	0.207025
RAB7A_128810521_D	-1	-1	-1	-1	-1	-1	0.164812	0.001484	-1	-1	-1	-1	-1	-1	0.000102	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.0378	0.001769	-1	0.179874	-1	-1	0.02857	-1	0.031911	-1	0.020261	0.027292	-1	-1	-1	0.18338	0.020261	0.179874	-1	-1	-1	-1	-1	0.016112	-1	-1	0.001484	-1	0.029361	-1	-1	-1	-1	0.016541	0.000109	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.000242	-1	0.0378	-1	-1	-1	-1	-1	-1	-1	-1	0.026622	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.002974	0.207017	-1	-1	-1	-1	-1	-1	-1	-1	0.207017
GEMIN5_154907338_D	0.004494	0.064813	-1	0.003588	-1	0.000505	0.001161	0.114725	2e-05	-1	-1	-1	2.6e-05	0.000617	8.8e-05	-1	0.039752	-1	-1	-1	0.002853	-1	-1	0.000492	0.012406	0.190476	0.000415	0.020514	0.012986	0.054169	6.1e-05	-1	0.019732	-1	0.063047	0.012406	-1	0.078691	0.207011	0.078549	0.063047	0.019769	-1	-1	-1	-1	0.000628	0.009264	-1	-1	0.114725	-1	0.179795	-1	0.000999	-1	-1	0.032441	0.000748	-1	0.000281	-1	0.000144	2.4e-05	-1	0.004666	-1	-1	-1	0.000316	0.029615	0.012406	-1	-1	-1	0.012986	-1	-1	-1	-1	0.006184	1e-05	-1	-1	-1	-1	0.013433	-1	-1	-1	7.8e-05	5.6e-05	-1	0.064813	-1	-1	-1	-1	-1	-1	0.207011
LMO7_75817987_D	0.060008	0.207003	-1	0.011198	-1	0.016624	0.006104	0.008631	0.02571	-1	-1	0.034544	0.033175	0.063411	2.6e-05	-1	0.09624	0.000236	0.184634	-1	0.001344	-1	-1	0.11028	0.016624	0.006468	0.000198	0.142764	0.065136	0.000517	0.000144	-1	0.025304	0.112096	0.08439	0.016624	-1	0.028799	0.000653	0.034281	0.09624	0.142764	-1	0.096591	-1	0	0.000135	0.063376	-1	-1	0.008631	-1	0.000646	0.00335	0.008814	-1	5e-06	0.018436	0.002301	-1	8.4e-05	-1	0.002637	0.00165	-1	0.125767	-1	-1	-1	0.009872	0.006978	0.016624	-1	-1	-1	0.089238	8.5e-05	-1	-1	-1	0.011427	0.035315	-1	4.7e-05	0.013893	-1	0.073621	-1	-1	-1	6.2e-05	0.129547	-1	0.180573	-1	-1	-1	-1	-1	0.021416	0.207003
ITPR2_26659817_D	0.002107	0.084392	-1	1e-06	-1	0.006233	0.000166	0.002333	3e-06	-1	-1	0.011517	-1	-1	0.003056	-1	0.150638	0.000609	0.001685	-1	0.022025	-1	-1	0.021793	0.005374	0.00029	0.005901	0.033643	0.000381	0.002401	0.000606	-1	0.013035	0.004398	0.207001	0.005374	-1	6.6e-05	5e-06	0.004284	0.150638	0.013145	-1	0.000985	-1	-1	-1	-1	0.061456	-1	0.002333	-1	0.000166	0.002293	0.002555	-1	-1	0.150638	0.000585	-1	0.001913	-1	0.001175	0.000106	-1	0.000306	-1	-1	-1	6.4e-05	0.00087	0.005374	-1	-1	-1	0.000634	-1	-1	-1	-1	0.000665	0.055355	-1	0.001024	-1	-1	0.000673	-1	-1	-1	0.000354	0.002332	-1	0.004781	-1	-1	-1	-1	-1	0.032326	0.207001
RPA2_27895296_D	-1	-1	-1	-1	-1	0.039097	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.101852	-1	-1	-1	-1	-1	-1	-1	0.039097	-1	-1	-1	-1	-1	-1	-1	0.107085	-1	0.09655	0.039097	-1	-1	-1	-1	0.206853	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.0483	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.039097	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.206853
CFAP54_96692519_D	-1	0.002757	-1	0.039068	-1	0.098569	0.100908	0.077232	0.000335	-1	-1	0.206775	0.101029	0.071554	0.197266	-1	0.135096	0.077166	0.163233	-1	0.002072	-1	-1	0.093736	0.098569	0.05897	3.9e-05	0.098157	0.125736	0.062429	0.109544	-1	0.114134	0.141189	0.000116	0.098569	-1	0.101253	0.000205	0.149674	0.135096	0.098157	-1	5.9e-05	-1	-1	0.12067	0.143849	-1	-1	0.077232	-1	0.05897	0.049604	0.060392	-1	7e-06	0.114134	0.14946	-1	0.14946	-1	-1	0.034055	1.6e-05	0.04249	-1	-1	-1	0.090981	-1	0.098569	-1	-1	-1	0.125736	0.000248	-1	-1	-1	0.094914	-1	-1	0.000278	0.07377	-1	0.125736	-1	-1	-1	0.14946	0.105976	-1	0.005631	-1	1e-06	-1	0.014592	-1	0.001081	0.206775
DENND4A_65719472_D	-1	-1	-1	-1	-1	0.001519	9e-05	0.011393	0.002355	-1	-1	-1	-1	-1	0.001435	-1	0.003054	7e-06	0.000221	-1	-1	-1	-1	-1	0.001519	6e-05	0.001939	-1	-1	-1	0.001293	-1	0.006319	5.1e-05	0.006319	0.001519	-1	1.2e-05	-1	0.001004	0.006319	-1	-1	-1	-1	-1	-1	0.001248	-1	-1	0.002118	-1	4.1e-05	-1	1.3e-05	-1	-1	1e-06	0.006778	-1	0.001821	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.206771	-1	-1	-1	-1	-1	-1	-1	-1	0.00135	0.000401	-1	-1	-1	-1	-1	-1	-1	-1	0.001784	1e-04	-1	-1	-1	-1	-1	-1	-1	0.000869	0.206771
VIM_17232157_D	0.073477	9.3e-05	-1	0.002649	-1	0.000567	0.000179	7e-06	0.041441	-1	-1	0.003267	0.009065	5.9e-05	0.000103	0.000152	0.172409	0.027532	0.000193	0	0.000797	-1	-1	0.000157	0.00016	0.002237	0.002612	0.00049	6.5e-05	0.089081	0.135015	-1	0.050889	0.00026	0.172409	0.000222	-1	0.000122	0.002043	0.000758	0.172409	0.000463	-1	0.000294	-1	-1	0.051998	0.058956	-1	-1	7e-06	-1	0.002379	0.114964	0.001422	-1	3.2e-05	-1	0.001495	-1	0.059325	-1	0.000805	0.004192	-1	0.206768	-1	-1	-1	0.000365	0.135798	0.00016	-1	-1	-1	1.1e-05	0.002467	-1	-1	-1	0.051208	0.005078	-1	-1	-1	-1	3.6e-05	-1	-1	-1	0.003195	0.128855	-1	0.00024	-1	-1	-1	-1	-1	0.000293	0.206768
NEB_151534492_D	0.005434	-1	-1	0.00906	-1	0.195464	0.000569	3e-05	0.048827	2e-06	-1	0.002414	0.00637	0.072685	0.005962	-1	0.195464	0.017762	1.9e-05	-1	0.006015	-1	2.2e-05	0.057302	0.206686	0.000279	9.4e-05	8.6e-05	0.057302	0.008387	0.025882	-1	0.034963	0.003723	0.195464	0.195464	9e-06	8.4e-05	2e-06	6.9e-05	0.195464	8.6e-05	-1	0.000432	0.001592	0	0.018484	1e-06	0	5e-06	2.7e-05	-1	0.000569	0.023327	0.00141	-1	4.1e-05	0.195464	0.016591	9e-06	6e-06	-1	9.5e-05	4.4e-05	-1	0.000305	-1	-1	-1	0.024569	0.001194	0.206686	-1	-1	0.01412	0.057302	0.000536	-1	-1	-1	0.067077	1.4e-05	-1	0.018367	2.6e-05	-1	0.057302	-1	-1	0.000155	0.020256	0.061178	-1	0.000294	-1	3e-06	-1	-1	1e-06	0.014229	0.206686
ROS1_117364796_D	0.000158	0.018997	0.001215	3e-06	-1	0.159558	0.077041	6e-06	1e-05	-1	-1	7e-06	0.006214	0.004872	0.048035	-1	0.159558	0.01178	6.6e-05	-1	0.029491	-1	-1	0.001439	0.141088	0.119693	4.9e-05	0.025781	0.000522	1e-05	7e-06	-1	0.159558	0.011756	0.003809	0.159558	-1	0.006607	1e-05	1.1e-05	0.159558	0.014234	-1	-1	-1	-1	0.002011	0.140671	-1	-1	3e-06	-1	0.014787	0.014502	0.014169	-1	3.2e-05	0.206676	1.7e-05	-1	2.6e-05	-1	0.006598	2.5e-05	-1	0.000108	-1	-1	-1	0.012884	-1	0.141088	-1	-1	-1	0.000522	0.057604	-1	-1	-1	0.174693	0.000481	-1	1.9e-05	0.06339	-1	0.000522	-1	-1	-1	1.8e-05	0.000335	-1	0.018997	-1	-1	-1	-1	-1	0.046226	0.206676
CAMSAP2_200854606_D	0.00386	1e-06	0.000145	6e-06	-1	0.003443	-1	0.014896	0.003177	1e-06	-1	0.003314	1.3e-05	0.000291	0.000145	0.000789	0.003219	0.046547	2.9e-05	0.000251	0.000905	0.000444	3.2e-05	0.001097	0.003443	-1	0.005724	4e-05	0.000683	0.000273	0.005063	-1	0.003219	2.5e-05	0.003219	0.003443	0.000178	0.049286	0.00059	9.7e-05	0.003219	4e-05	-1	1.2e-05	3e-06	5.8e-05	0.003632	0.003997	-1	0.001602	0.003064	2e-06	-1	2.2e-05	0.001381	-1	7.9e-05	9e-05	0.004958	0.000178	6.5e-05	0.000105	0.117589	1.9e-05	1.1e-05	1.7e-05	-1	4.5e-05	-1	4.2e-05	2e-05	0.003443	2e-06	0.000105	1e-06	0.00055	1e-06	-1	3.6e-05	-1	0.001587	0.206653	-1	8e-06	0.001098	-1	0.002229	4.4e-05	8.8e-05	0.000199	0.004446	0.000603	1e-06	0.00261	-1	0.001012	-1	-1	2.7e-05	0.000554	0.206653
ENPEP_110490637_D	1.1e-05	0.015761	-1	0.021266	-1	0.009109	0.028067	0.000432	-1	-1	-1	1.6e-05	7.9e-05	5e-06	0.016831	-1	0.180276	6.1e-05	0.00039	-1	-1	-1	-1	0.001158	0.006855	0.00073	0.012841	0.006885	0.001153	5e-06	0.000404	-1	0.166144	0.16345	0.206586	0.018076	-1	4.8e-05	-1	3.8e-05	0.188784	0.017174	-1	1.5e-05	-1	-1	9.7e-05	0.003799	-1	-1	0.000432	-1	0.012577	0.000152	3.7e-05	-1	-1	0.206586	0.03447	-1	0.006738	-1	0.01504	0.056679	-1	0.000297	-1	-1	-1	1.6e-05	0.000412	0.006855	-1	-1	-1	0.000742	-1	-1	-1	-1	8.3e-05	0.003138	-1	-1	-1	-1	0.001153	-1	-1	-1	0.029052	0.017861	-1	0.009086	-1	-1	-1	-1	-1	-1	0.206586
NAA20_20024634_D	0.000918	0.00814	-1	0.000342	-1	0.102926	0.007058	0.007834	-1	-1	-1	0.000308	-1	0.005623	0.051559	-1	0.122286	0.009085	5e-06	-1	0.034115	-1	-1	0.009544	0.102926	0.010374	0.003882	0.064099	-1	0.000137	0.031334	-1	0.206463	5e-06	0.007279	0.102926	-1	0.007595	0.004227	0.004216	0.122286	0.067184	-1	-1	-1	-1	0.003512	0.10995	-1	-1	0.007834	-1	0.000278	-1	0.004213	-1	-1	0.122286	0.049778	-1	0.014769	-1	0.050084	0.05196	-1	2e-06	-1	-1	-1	0.033684	7.5e-05	0.102926	-1	-1	-1	-1	3.8e-05	-1	-1	-1	0.008662	0.041343	-1	-1	0.005664	-1	-1	-1	-1	-1	0.049778	0.049778	-1	0.017016	-1	-1	-1	-1	-1	0.000909	0.206463
NT5DC3_103781461_D	-1	-1	-1	-1	-1	0.158861	-1	0.000568	-1	-1	-1	0.004792	-1	-1	-1	-1	0.190179	-1	-1	-1	-1	-1	-1	0.000369	0.126747	-1	-1	0.001139	0.000331	-1	-1	-1	0.205241	-1	0.001319	0.158861	-1	-1	-1	0.002805	0.190179	0.005388	-1	0	-1	-1	0.000111	0.056773	-1	-1	0.000204	-1	-1	-1	-1	-1	-1	0.206418	-1	-1	-1	-1	0.000111	2.3e-05	-1	-1	-1	-1	-1	6e-06	-1	0.126747	-1	-1	-1	0.000163	-1	-1	-1	-1	0.149934	-1	-1	-1	-1	-1	0.000177	-1	-1	-1	-1	0.099367	-1	-1	-1	-1	-1	-1	-1	-1	0.206418
LYST_235764112_D	3.1e-05	9e-06	-1	4.4e-05	-1	0.000149	5.2e-05	4.5e-05	0.206273	-1	-1	4.1e-05	-1	-1	1.7e-05	-1	0.031011	2.4e-05	0.000565	-1	-1	-1	-1	0.00092	0.000149	0.000146	1.2e-05	5e-06	0.001039	1.8e-05	0.00047	-1	0.003175	1e-06	0.031011	0.000149	-1	0.000136	2e-05	1.9e-05	0.031011	1.1e-05	-1	-1	-1	-1	4e-05	0.000157	-1	-1	8.7e-05	-1	4.1e-05	-1	0.000173	-1	-1	8e-05	9e-06	-1	6e-06	-1	0.000904	-1	-1	1.3e-05	-1	-1	-1	0.012124	-1	0.000149	-1	-1	-1	0.001039	1.8e-05	-1	-1	-1	0.000154	3.5e-05	-1	0.018579	-1	-1	0.001307	-1	-1	-1	9e-06	0.000153	-1	1.5e-05	-1	-1	-1	-1	-1	-1	0.206273
PDE4DIP_148980738_D	-1	0.041009	-1	0.025844	-1	0.00818	0.026299	0.069261	0.102263	-1	-1	0.021785	0.000139	0.073859	0.108482	-1	0.117139	0.001746	0.054026	-1	0.000235	-1	-1	0.007631	0.011025	0.007117	0.0546	0.082511	0.006288	0.002747	0.020515	-1	0.139057	0.018702	-1	0.006651	-1	0.00729	0.000191	0.045709	0.117139	0.082511	-1	0.12426	-1	-1	0.024743	0.00864	-1	-1	0.07802	-1	0.026299	4e-05	0.001387	-1	-1	0.117139	0.00313	-1	4e-05	-1	0.000217	0.000377	-1	-1	-1	-1	-1	6.6e-05	1e-05	0.011025	-1	-1	-1	0.007631	0.042437	-1	-1	-1	0.007423	-1	-1	0.003836	0.000552	-1	0.009836	-1	-1	-1	0.008875	0.20621	-1	0.041009	-1	-1	-1	-1	-1	5.7e-05	0.20621
USP54_73541217_D	5.3e-05	0.000484	-1	9.8e-05	-1	0.185517	8.2e-05	0.000289	0.001538	9e-06	-1	0.020852	3.3e-05	3.2e-05	0.000533	-1	0.196214	0.000518	0.000449	-1	0.001367	-1	-1	3.9e-05	0.101694	0.000585	3.9e-05	9e-06	6.5e-05	0.000125	2e-05	-1	0.205409	5e-04	0.202164	0.206199	-1	4.4e-05	0.000108	0.000104	0.196214	9e-06	-1	0.001416	-1	6e-06	5e-05	7.6e-05	-1	-1	0.000289	-1	7e-05	0.001294	0.000138	8e-06	6.9e-05	0.196214	3.8e-05	-1	1.7e-05	1.1e-05	6.4e-05	8.5e-05	-1	4.7e-05	8e-06	-1	-1	0.000884	0.000166	0.101694	1.3e-05	1.1e-05	2.9e-05	0.001282	0.003122	0.000747	-1	-1	9.9e-05	0.000151	-1	0.000934	2.3e-05	-1	6.5e-05	-1	-1	-1	3.8e-05	0.004505	2.6e-05	0.001247	-1	5e-06	8e-06	-1	-1	9.2e-05	0.206199
